adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,atomic_risk_fallback_calls,checkpoint_sha256,coverage,failure_summary_path,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nan_adapter_fallback_calls,nan_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,run_summary_path,run_summary_sha256,samples_per_hour,second_forward_avoidance,second_forward_calls,seed,success
657,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,43,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.657,,343,Eu2TiO4,0.3285,85.0155607399065,0,300,1343,V2_Frozen_Atomic75_Late30,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67076/generated_crystals.extxyz,72d2ef40c679e9ecdca583204972b37a8a3d0238de31cb0cc7fad221df5aa61b,327685632,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67076/run_summary.json,819a420202dc916dff8b3d3188ebaf2fca6b4e540db659acb789b34b4041c717,42.34518914735749,0.657,343,67076,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuGaF6,0.0,115.73086214391515,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67077/generated_crystals.extxyz,d61caa851b45f1d44146931fec3acb4d2433819aa140b8bd23c5dfde2f50c848,287817728,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67077/run_summary.json,efe35b0acc935d95a6cddb7ba1c382e6dfa4cfa9eb19a4dc26b9451e5a8198bf,31.106654986491687,0.0,1000,67077,True
676,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,24,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.676,,324,LiMn(FeO2)2,0.338,85.24338507698849,0,300,1324,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67077/generated_crystals.extxyz,558db143c42631723e8f97b36e294aa3ce6a83f495069645bd1c6c7cbfc746f3,287913984,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67077/run_summary.json,db0b608f661a1aa8a61f55d7006eb54ff45a05eddd9bc3b448a1753d0da77ad2,42.23201597107648,0.676,324,67077,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Li2MnOF3,0.0,113.60842504911125,0,0,2000,C0,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67078/generated_crystals.extxyz,b03bbdb28dbecb4e700dd9c7227db4597f16551e912cf65839fc852f2ada1ec6,280159232,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67078/run_summary.json,9a090249e973af867ef8626a77912c7171e06c1b7eae7ccc1c8b96242ac46533,31.68779074653815,0.0,1000,67078,True
695,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.695,,305,Mn3(OF)2,0.3475,86.74757183506154,0,300,1305,V2_Frozen_Atomic75_Late30,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67078/generated_crystals.extxyz,e758210b0f802e2f19f446ea1c685e5efc25613322c34b70e391c927c7abf5ea,280707072,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67078/run_summary.json,cbf7a3896f26a8a480333b236e05a691097d9202ab9bbd37f9c490722dbaac23,41.499720670509376,0.695,305,67078,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Mn(FeH)2,0.0,122.32465862901881,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67079/generated_crystals.extxyz,00c0aa44091a37e5121c81c71f874d85d3fa7a8cfc44d3d00142e5a0153cd114,264611328,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67079/run_summary.json,495ac39237a10d1c10e0ceb61cf9acce36f687312d43b0b738af401cc22387e2,29.42987979977064,0.0,1000,67079,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,,303,Eu(FeGe)2,0.3485,81.34861346916296,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67079/generated_crystals.extxyz,c1d70078f3e0b86cb9d23486de992af6694534d3679ef904aa99336b05fd087f,266899968,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67079/run_summary.json,0847c12d0107e47ef609e940e79b5b485c24258fa8e2fb9fd6a072302d7647d7,44.25398106342233,0.697,303,67079,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu3(SCl)2,0.0,113.82641351805069,0,0,2000,C0,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67080/generated_crystals.extxyz,a2b51bed0aefe70509a6b9d5afaff45c943314edcee2a77837e71a0d5ffe32cf,280095232,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67080/run_summary.json,90529472a329ec4145401476187cc7659d6126af96a97412fbd05d131b12583b,31.627105596444967,0.0,1000,67080,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,,301,EuBF5,0.3495,78.90970950992778,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67080/generated_crystals.extxyz,01787dd054c018c399ffa0768b0de067785f80393a2deac7af4844b60f7dab18,279452672,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67080/run_summary.json,a531cdb5895f4e99501a1aaeca4a326a8e0e48ec706767192cfe595bcbb90be5,45.62176216789997,0.699,301,67080,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu3Tl3Ag2,0.0,111.65547044505365,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67081/generated_crystals.extxyz,409ff2af8bcd92581ede13d81629c2f9f72fe37d7afb9d247576aa86cfaa9ffb,286818304,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67081/run_summary.json,10850e215c58c84323908e1186c6e3a99f77b9ad9c41aa42f5d081fae4357344,32.24203870755784,0.0,1000,67081,True
654,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,46,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.654,,346,BaEu7,0.327,83.39226963580586,0,300,1346,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67081/generated_crystals.extxyz,eb53691bb91c5c0865a8a92da49de5f1fdff04770939c51c1c32a6a0de7f494e,286524416,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67081/run_summary.json,efadca793a9016b1150b7e11363c8c76b34049a64ed87fb516ea889fbbcaa1a8,43.16946901339978,0.654,346,67081,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,NaEuN3,0.0,111.98754663811997,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67082/generated_crystals.extxyz,2d7fe6a816af504425f5c4e1a1fba8dcb121c5c49e24d629559db144dbb70778,264381952,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67082/run_summary.json,3e1b08caed9eecd63a0012effe9925da17064c9bcfd0d73805510499b9b10fc1,32.1464315280801,0.0,1000,67082,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,,301,EuCr4,0.3495,82.01092337397859,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67082/generated_crystals.extxyz,93748b461185d887097110f0f7558c469a4f96ff70a22cc4dae07b80f8d39539,264454144,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67082/run_summary.json,2d15e0c012a6a6e8ea89595413e97f79d1c6f7c03d4e8c14e9a04c20d6777273,43.896591477011114,0.699,301,67082,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,ZnFe2,0.0,112.96680467389524,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67083/generated_crystals.extxyz,023772b0ea9677556df6585e9319ce9d531e29b65c8d69b46d5a12f6b72eed71,271768576,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67083/run_summary.json,608052a0c38868909fbc77e76b50bc4697826a5b89012b4a48f670d879529e80,31.867768681182326,0.0,1000,67083,True
688,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,12,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.688,,312,ZnFe2,0.344,89.0735085660126,0,300,1312,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67083/generated_crystals.extxyz,45d575b229b9534fe058d23da42812c8219a20b63b759b09cd47e0be8d474b4d,271919104,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67083/run_summary.json,8562db80483b53c730d85e6219be1fd456976c4dfe73bee6a5992a7f2f2936e6,40.41605700680389,0.688,312,67083,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2N,0.0,112.87793384003453,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67084/generated_crystals.extxyz,face033508b8755c21b84ed8957e30405dde4be706b7c98d9899f05e8280df2e,259061248,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67084/run_summary.json,32f01d8d1e459896f2d9bd6c2de04ab1455192c8852b33d355e86d04a2451999,31.89285875042465,0.0,1000,67084,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,,301,Li2EuAu,0.3495,79.56665943702683,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67084/generated_crystals.extxyz,e4ca4eedac29001fa4c72188d6eb796318395500e3e362de23030aa5d204401f,257906688,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67084/run_summary.json,42d9b4142dd7e794dff3eca7092d3df4d0cc9b38cea61f77c0723a48cca1dd7f,45.245081614230976,0.699,301,67084,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2P2PdPt,0.0,113.8733164910227,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67085/generated_crystals.extxyz,d0fe0deac24d0f25d59ef3d18336f17cd11d24be0d8b6f5258b3e3462a085d9b,271878144,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67085/run_summary.json,5077851e3b6edfd9ce0dcedb1f993632710cec97a8cf36091932764c0cc077fb,31.614078793286126,0.0,1000,67085,True
686,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,14,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.686,,314,FeCo2,0.343,81.61638180189766,0,300,1314,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67085/generated_crystals.extxyz,99e65a47f920c2835e6a7f9a576a60a9fd32d37531370ecdd61c47053c61a202,271974912,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67085/run_summary.json,28f6f0d1a79691afb6519c843db66827b4f5b63c300fb6e7a209ce9f4d1ec391,44.10879189349578,0.686,314,67085,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,MgMn3Fe3O7,0.0,113.86669707205147,0,0,2000,C0,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67086/generated_crystals.extxyz,917895271b00bedf4dcc33c36a6227f173c528b8cf63b835637e45033934be7b,335798272,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67086/run_summary.json,d71a02db54da5b4045e2bbd620bc0e319f1685b488477378b99acd1610f4d7fa,31.615916616269523,0.0,1000,67086,True
616,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,84,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.616,,384,BeFe4H2O7,0.308,87.0071960228961,0,300,1384,V2_Frozen_Atomic75_Late30,0,0,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67086/generated_crystals.extxyz,2631e901a9e563679789c3f370ee63adff0c524fb42ce4bcb314afe3381c1ff8,326752256,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67086/run_summary.json,ec99f41736169c5da6ef6d4e4b3265e4b5ea4ed081d459b732e90882f4d9814b,41.37588802485548,0.616,384,67086,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuNi3,0.0,113.90067397500388,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67087/generated_crystals.extxyz,0309cdbc7a86e5d5a152ff4f28226d556c6282e30685445125dc6915d478a225,314891776,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67087/run_summary.json,bb0cd24d49eca682b0de77437537e6ced720d912a4f01b1ff97efb9b28cb98d2,31.606485496214354,0.0,1000,67087,True
578,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,122,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.578,,422,BaEu3CuO7,0.289,94.77565668104216,0,300,1422,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67087/generated_crystals.extxyz,72b525970b189a7f3db6a56b6f6cacc74cd510d1ea44437eb0836cc99f6037ef,315406848,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67087/run_summary.json,826481f17a0cd41b7a85aec00c7398a32a341bac7db0d6992a0282ea99cde596,37.98443741851807,0.578,422,67087,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2PtRh,0.0,114.47966423793696,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67088/generated_crystals.extxyz,a99e564bf60653848bdba6e4aa172fa837bb4b9a328839f05176ce2a8b67938b,261559296,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67088/run_summary.json,0b3788182e78638f29ec4924ee4e7a7b50272d8f88c6034f0ca8447310c9d36d,31.4466331113418,0.0,1000,67088,True
693,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,7,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.693,,307,Eu2PtRh,0.3465,80.05933760106564,0,300,1307,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67088/generated_crystals.extxyz,cfef11063766f2db0ee916fc4ccfbbbaf8418f70b602c2d74fefed61af72c079,259222528,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67088/run_summary.json,46fa8def5b1906bb44fee34cdd4d34bbbf6682f748d1d77e17ecdac5ce0ef29f,44.966647337737676,0.693,307,67088,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2Co,0.0,119.59289672784507,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67089/generated_crystals.extxyz,7997dcce2e885b860c8d86db865de828e3e2b0c3dddea7482479d0d92fede0f2,257763840,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67089/run_summary.json,72d105507377789bdb2a31054dd1f096adbb5584df8d6e572d68b6dfb9a128e4,30.1021222706265,0.0,1000,67089,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,LiEu2Co,0.35,81.08031348511577,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67089/generated_crystals.extxyz,fde87b430cf4354c957fa70900df2edb3fce91a2a6a215f34fdd0752ec0ca2f0,259235840,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67089/run_summary.json,01dcde1f4e289a59c9eaef8aec3a7637d799fbe8979dcacd8aba6c965123c0cc,44.400420339529965,0.7,300,67089,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe2Ni2Pt,0.0,112.14460787991993,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67090/generated_crystals.extxyz,9fc78a412243952d9ae9d6f1de8839dfec445cf41df4bd2320c308fe0e9ee08b,267442176,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67090/run_summary.json,26df7f340f4d3494be0b9fafb8bb64d50478bcce739f2580dbe46c55b483d9c7,32.10140967147292,0.0,1000,67090,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,,303,Fe4Pt,0.3485,79.99389188201167,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67090/generated_crystals.extxyz,3ed8116809f66f9f529888232fc4cc512e5af35d9ce53653e91d18d1e2806a4e,266899968,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67090/run_summary.json,a9b7cd34f6947b0f03b52453716f7d7050adcb1cb950fdcdca95cde683abf4ca,45.00343607871812,0.697,303,67090,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu11In2Cu5,0.0,116.73580207000487,0,0,2000,C0,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67091/generated_crystals.extxyz,d64d0d81ab060ba092da767fb818d0ac70cb105f6aa6d8b87da004b43a243ce6,358754304,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67091/run_summary.json,a0de09724f167c328b79687fbb13d3db58b972bb2a18a87f17c84f8db075e050,30.838868077859516,0.0,1000,67091,True
601,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,99,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.601,,399,LiEu2O6,0.3005,87.92419219110161,0,300,1399,V2_Frozen_Atomic75_Late30,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67091/generated_crystals.extxyz,ff94b99af64acd38137f13f4207defb00ad56a9daa5028c81f71381b378a408d,359664128,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67091/run_summary.json,e09e961c74c9cdec5ac1fc77bd17c0895859da61f6c02704e945418d64fafa39,40.94436252738571,0.601,399,67091,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Li2(Eu2Bi)3,0.0,117.09133969200775,0,0,2000,C0,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67092/generated_crystals.extxyz,a5af902ad0487bc258c330618b07d42fb9d9f76639f66b9ba85babd75d962da3,309179904,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67092/run_summary.json,8544cdd50b92c12c384368e30ab2cfd845a6a4e84ac3b3ed53167515a012fb71,30.74522854951777,0.0,1000,67092,True
368,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,332,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.368,,632,Li2Eu5As4,0.184,100.68365079187788,0,300,1632,V2_Frozen_Atomic75_Late30,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67092/generated_crystals.extxyz,795fa5c647c4eab4e1820079ea3bc591f3871acdc6b1796f86dddd93588931f1,306924544,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67092/run_summary.json,9d5d43e4252c7aae3d3bd7f79e40dafc1e518826c08f29eaadcbc6b19a6ad4da,35.75555685243796,0.368,632,67092,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2Hf2O7,0.0,124.06333266105503,0,0,2000,C0,0,0,11,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67093/generated_crystals.extxyz,9dc33500bcb7e20b31d2d5e1365bebed817f75588294964f821295d7ddd4031c,308486656,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67093/run_summary.json,b289800bbaba2cf23ab7f0eb28ee9968adab4d18cf1b5f67ecf68f0106c96a4a,29.01743748763637,0.0,1000,67093,True
