trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
7,Q4_CPRC,0.11807110011025909,0.057924056114727986,0.625,0.375,1.0,1.0,0.625,1.0,1.0,0.006555028165117105,-0.3256875192704729,0.0,0.125,0.125,0.0,0.0,0.0
7,Q6_NS_SETRANK_PROXY,0.12528557962627215,0.06338400542566117,0.625,0.5,1.0,1.0,0.75,1.0,1.0,0.013769507681130166,-0.2621265014228864,0.0,0.25,0.125,0.0,0.125,0.0
8,baseline_first,0.17747910114220009,0.06827434111556113,0.375,0.125,0.75,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Q1_UQ_PQR,0.0725260075724565,0.007768159987780787,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.10495309356974358,-0.886221384771295,0.5,0.25,0.125,0.0,-0.25,-0.125
8,Q2_RFR,0.0626742990706691,0.006385310782402912,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.11480480207153099,-0.9064756879660671,0.5,0.125,0.125,0.0,-0.375,-0.25
8,Q4_CPRC,0.0725260075724565,0.007768159987780787,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.10495309356974358,-0.886221384771295,0.5,0.25,0.125,0.0,-0.25,-0.125
8,Q6_NS_SETRANK_PROXY,0.08703661828369988,0.0221831607439485,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.0904424828585002,-0.6750878824828015,0.375,0.375,0.0,0.0,0.0,-0.125
9,baseline_first,0.19066754023423313,0.045596031420550145,0.25,0.0,0.75,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Q1_UQ_PQR,0.0774359755677921,0.011592689554451563,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.11323156466644103,-0.7457522246283317,0.625,0.375,0.125,0.0,0.0,0.25
9,Q2_RFR,0.07536018642678219,0.014224585261842188,0.75,0.25,1.0,1.0,0.25,0.625,1.0,-0.11530735380745094,-0.6880301899381716,0.5,0.25,0.25,0.0,-0.25,-0.125
9,Q4_CPRC,0.0774359755677921,0.011592689554451563,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.11323156466644103,-0.7457522246283317,0.625,0.375,0.125,0.0,0.0,0.25
9,Q6_NS_SETRANK_PROXY,0.09642262027594747,0.016677825985629738,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.09424491995828566,-0.6342263686985479,0.5,0.5,0.125,0.0,0.125,0.125
10,baseline_first,0.11263451391439956,0.05974300753786465,0.5,0.25,0.875,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Q1_UQ_PQR,0.08912665227614355,0.01053625495558525,0.75,0.25,0.875,1.0,0.375,1.0,1.0,-0.02350786163825601,-0.8236403657966591,0.25,0.0,0.0,0.0,-0.125,0.0
10,Q2_RFR,0.08601180887516155,0.0178256979701775,0.75,0.25,1.0,1.0,0.25,0.75,1.0,-0.026622705039238012,-0.7016270404719798,0.25,0.0,0.125,0.0,-0.25,-0.25
10,Q4_CPRC,0.09805280660211199,0.017211189970268225,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.01458170731228757,-0.7119128969300732,0.25,0.0,0.0,0.0,-0.125,-0.125
10,Q6_NS_SETRANK_PROXY,0.1048373497810476,0.016045266575280187,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.007797164133351964,-0.7314285430791072,0.125,0.25,0.0,0.0,0.125,-0.125
11,baseline_first,0.18567766794539795,0.07299914876548495,0.25,0.125,0.75,1.0,0.75,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Q1_UQ_PQR,0.07758772293401026,0.0066891454224788,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.10808994501138769,-0.9083668024134341,0.625,0.25,0.125,0.0,-0.375,0.0
11,Q2_RFR,0.059397739191273086,0.005517573869882513,0.875,0.125,0.875,1.0,0.125,0.75,1.0,-0.12627992875412486,-0.9244159149361026,0.625,0.0,0.125,0.0,-0.625,-0.125
11,Q4_CPRC,0.07319378419227271,0.006562195288397738,0.875,0.25,0.875,1.0,0.25,0.875,1.0,-0.11248388375312524,-0.9101058656248271,0.625,0.125,0.125,0.0,-0.5,0.0
11,Q6_NS_SETRANK_PROXY,0.08069005943577298,0.012048017607096537,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.10498760850962496,-0.8349567383888041,0.625,0.375,0.125,0.0,-0.25,0.0
12,baseline_first,0.14815493800868235,0.033681108273854336,0.625,0.125,0.875,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Q1_UQ_PQR,0.07706652595592187,0.04055720564630328,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.07108841205276048,0.2041529428467963,0.125,0.125,0.0,0.0,-0.125,-0.125
12,Q2_RFR,0.05334559797912182,0.005536375130148612,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.09480934002956053,-0.8356237245777824,0.25,0.125,0.0,0.0,-0.25,-0.25
12,Q4_CPRC,0.06136138517601583,0.006752107396242926,0.875,0.25,0.875,1.0,0.25,0.875,1.0,-0.08679355283266652,-0.7995283486118421,0.25,0.125,0.0,0.0,-0.25,-0.125
12,Q6_NS_SETRANK_PROXY,0.09827197502386649,0.04826053779309376,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.04988296298481586,0.43286668005984263,0.125,0.375,0.0,0.0,0.125,-0.125
13,baseline_first,0.1611515060582772,0.024046834684660626,0.5,0.125,0.875,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Q1_UQ_PQR,0.1082410597552279,0.0214237659652872,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.052910446303049294,-0.10908166308668765,0.375,0.25,0.0,0.0,0.0,0.125
13,Q2_RFR,0.08288953938884988,0.017767225806257562,0.75,0.25,1.0,1.0,0.25,0.625,1.0,-0.07826196666942731,-0.2611407680366681,0.25,0.125,0.125,0.0,-0.25,-0.25
13,Q4_CPRC,0.1082410597552279,0.0214237659652872,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.052910446303049294,-0.10908166308668765,0.375,0.25,0.0,0.0,0.0,0.125
13,Q6_NS_SETRANK_PROXY,0.09879218978185564,0.020088271960129037,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.06235931627642155,-0.16461886882171395,0.375,0.375,0.0,0.0,0.125,0.125
14,baseline_first,0.17808797106424845,0.057911731025030715,0.5,0.125,1.0,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Q1_UQ_PQR,0.0677848284355019,0.011303566942031112,0.875,0.375,1.0,1.0,0.375,1.0,1.0,-0.11030314262874655,-0.8048138651364873,0.375,0.25,0.0,0.0,-0.25,0.0
14,Q2_RFR,0.05835014751545184,0.004591454051487212,0.875,0.25,1.0,1.0,0.25,0.875,1.0,-0.11973782354879661,-0.9207163389831555,0.375,0.125,0.0,0.0,-0.375,-0.125
14,Q4_CPRC,0.0677848284355019,0.011303566942031112,0.875,0.375,1.0,1.0,0.375,1.0,1.0,-0.11030314262874655,-0.8048138651364873,0.375,0.25,0.0,0.0,-0.25,0.0
14,Q6_NS_SETRANK_PROXY,0.07724295719484883,0.013019418187666349,0.875,0.5,1.0,1.0,0.5,1.0,1.0,-0.10084501386939962,-0.7751851316266289,0.375,0.375,0.0,0.0,-0.125,0.0
15,baseline_first,0.15987496391721606,0.035914914806847095,0.25,0.0,0.875,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Q1_UQ_PQR,0.05982877642401614,0.0135582498473375,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.10004618749319992,-0.622489711579306,0.75,0.375,0.0,0.0,0.125,0.125
15,Q2_RFR,0.05727402728824379,0.007592754889284212,1.0,0.375,1.0,1.0,0.375,0.875,1.0,-0.10260093662897227,-0.7885904803027217,0.75,0.375,0.125,0.0,0.125,0.125
15,Q4_CPRC,0.05982877642401614,0.0135582498473375,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.10004618749319992,-0.622489711579306,0.75,0.375,0.0,0.0,0.125,0.125
15,Q6_NS_SETRANK_PROXY,0.07409782682334662,0.011038887126980887,0.875,0.5,1.0,1.0,0.5,0.75,1.0,-0.08577713709386944,-0.6926378028084212,0.625,0.5,0.125,0.0,0.25,0.0
16,baseline_first,0.1767074505936464,0.0636676299612472,0.25,0.25,0.875,1.0,0.875,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Q1_UQ_PQR,0.12974706532476826,0.02851016955204836,0.625,0.25,0.875,1.0,0.5,1.0,1.0,-0.046960385268878135,-0.5522030650520249,0.375,0.0,0.0,0.0,-0.375,0.125
16,Q2_RFR,0.08572135570191239,0.012235393355341411,0.5,0.0,0.875,1.0,0.0,0.5,1.0,-0.09098609489173401,-0.8078239544523839,0.25,-0.25,0.0,0.0,-0.875,-0.375
16,Q4_CPRC,0.12974706532476826,0.02851016955204836,0.625,0.25,0.875,1.0,0.5,1.0,1.0,-0.046960385268878135,-0.5522030650520249,0.375,0.0,0.0,0.0,-0.375,0.125
16,Q6_NS_SETRANK_PROXY,0.12565102346265075,0.03288474459184172,0.625,0.375,1.0,1.0,0.625,1.0,1.0,-0.051056427130995646,-0.4834935019277803,0.375,0.125,0.125,0.0,-0.25,0.125
17,baseline_first,0.13819049791219878,0.07922533584688186,0.375,0.0,0.875,1.0,0.375,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Q1_UQ_PQR,0.069674815533421,0.012903123524371587,1.0,0.5,0.875,1.0,0.5,1.0,1.0,-0.06851568237877778,-0.837133874076478,0.625,0.5,0.0,0.0,0.125,0.125
17,Q2_RFR,0.05845746648726654,0.005279616880915413,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.07973303142493224,-0.9333594887988953,0.5,0.25,0.0,0.0,-0.125,-0.125
17,Q4_CPRC,0.07574012808917249,0.012768157124375538,0.875,0.375,0.875,1.0,0.375,1.0,1.0,-0.06245036982302629,-0.8388374503195235,0.5,0.375,0.0,0.0,0.0,0.125
17,Q6_NS_SETRANK_PROXY,0.0795132579874793,0.013465544888294287,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.05867723992471949,-0.8300348651810194,0.625,0.625,0.0,0.0,0.25,0.125
18,baseline_first,0.1652310128091866,0.06985646869730211,0.375,0.0,0.625,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Q1_UQ_PQR,0.10639126633517101,0.021656840855796087,0.75,0.25,0.875,1.0,0.375,0.75,1.0,-0.058839746474015575,-0.6899808813749486,0.375,0.25,0.25,0.0,-0.125,-0.125
18,Q2_RFR,0.07035417744710035,0.01684438979139635,0.75,0.25,1.0,1.0,0.25,0.625,1.0,-0.09487683536208624,-0.7588714387441275,0.375,0.25,0.375,0.0,-0.25,-0.25
18,Q4_CPRC,0.09622636943262472,0.02028295288870959,0.75,0.125,0.875,1.0,0.25,0.75,1.0,-0.06900464337656187,-0.7096481790884897,0.375,0.125,0.25,0.0,-0.25,-0.125
18,Q6_NS_SETRANK_PROXY,0.09307964252381148,0.041290612220097944,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.0721513702853751,-0.4089221372037003,0.375,0.5,0.25,0.0,0.125,0.0
