method,seed,split,input_path,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_validity,novel,novel_unique,unique,converged,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
C0,20006,train,/data/dxl/results/formal_256/generation/C0/20006/generated_crystals.extxyz,0.2069945128914438,1.2171283714945105,False,False,True,True,True,True,True,True,14.0,179.8893095418107,12.84923639584362,2.6072484973932775,1.9208227927325878,15.357142857142858,12.180823000913847,8.0,52.0,5.483326670534797,5.479798448479874,6.634615898132324,90.46118372612257,89.61956097947493,115.5250542454804,1.6066927340266892,-7.3355560302734375,0.2746174411389223,0.7969238575428401,0.3811849123977905,2.6389907878591066,5.305476665496826,0.077795824869989,0.9996169443641391,4.624385356903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20006,train,/data/dxl/results/formal_256/generation/G3/20006/generated_crystals.extxyz,0.2165108939495983,0.0150079344716204,False,False,True,True,False,False,True,True,14.0,159.46933606400447,11.390666861714605,2.9578730033132072,1.9361969238089807,15.928571428571429,9.215393067458116,8.0,30.0,6.069877011079194,6.068790301257955,6.105051040649414,60.22853398181039,60.19976415364039,59.9464255868418,2.003664902780416,-7.678065776824951,0.04081946988194998,0.21556826797614279,0.047225953122744614,0.07758941262992251,0.1711704581975937,0.15011704922404617,1.7099332979747228,4.524024486541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20007,train,/data/dxl/results/formal_256/generation/A0/20007/generated_crystals.extxyz,0.0857616923582789,0.0346474528665057,True,True,True,True,True,True,True,True,12.0,171.7652984869858,14.313774873915484,3.7111665399358755,2.173524623041919,22.666666666666668,23.672534483846228,9.0,64.0,4.366737974085371,4.60389985167947,9.03333568572998,90.08562575166948,89.65472961627573,108.94545105008292,2.456884955049659,-8.788544654846191,0.12368091051023211,0.40201244666047614,0.1839208449567893,0.747633906325039,1.366934895515442,0.11879434666354861,1.700395534435908,6.952852725982666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20007,train,/data/dxl/results/formal_256/generation/C0/20007/generated_crystals.extxyz,0.1425497917491966,0.0384390404278898,False,False,True,True,True,True,True,True,12.0,180.73877851614085,15.061564876345072,4.26258953185964,2.3857006208791107,27.166666666666668,25.69316813646945,9.0,64.0,5.610147891555672,5.705791541445277,5.646265029907227,89.99115057972139,90.04002741587685,90.01579390225365,1.0170705612969448,-9.207964897155762,0.017776254186423528,0.04399521447053858,0.02914341047577314,3.99940726886979,7.257821559906006,0.1513882793508139,2.2801443909605346,6.99441385269165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20007,train,/data/dxl/results/formal_256/generation/G3/20007/generated_crystals.extxyz,0.0959487066201614,0.0455101139598041,True,True,True,True,True,True,True,True,12.0,173.18549129336864,14.432124274447387,3.6807334361929214,2.3277304580349165,22.666666666666668,23.672534483846228,9.0,64.0,5.755078341652205,5.517807841077001,6.761847019195557,114.17420731654998,115.24031634356935,89.99261867937288,2.0299619014984556,-8.778116226196289,0.09611757389483966,0.33059905281094965,0.14399194532170956,0.8253461470652258,1.8251301050186157,0.11715544442763781,1.6908019334077835,6.9523539543151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20008,train,/data/dxl/results/formal_256/generation/A0/20008/generated_crystals.extxyz,0.1560061582065914,0.0014311729655378,False,False,True,True,True,True,True,True,4.0,132.76815677727487,33.19203919431872,5.283545286968006,3.094320416183657,71.25,8.257572282456872,63.0,80.0,4.3980735916192915,4.396528567662656,8.332660675048828,74.63524478786086,74.63708899859024,59.93896760523828,2.7627051432161007,-6.672791004180908,0.06070524799420828,0.15108133575630825,0.07741629062168094,0.18578371402964222,0.4897374212741852,0.1040436831773812,3.4534220099449158,6.902468204498291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20008,train,/data/dxl/results/formal_256/generation/C0/20008/generated_crystals.extxyz,0.0960832968929175,0.0492522458386781,True,True,True,True,True,True,True,True,4.0,154.20581940374856,38.55145485093714,3.0013912690816977,3.61336650664526,48.0,25.98076211353316,3.0,63.0,3.8263560553890197,3.8265880634130163,12.367491722106934,81.1021233796759,81.10077094759406,59.937831478798216,4.587307703493271,-8.105154037475586,0.02345203071900195,0.06457981480724104,0.03234835520931839,0.2926660083786797,0.619627833366394,0.136254955500128,5.252826765179634,7.035524368286133,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20008,train,/data/dxl/results/formal_256/generation/G3/20008/generated_crystals.extxyz,0.0817324735522353,0.0015701854487691,False,True,True,True,False,False,True,True,4.0,144.13781830288102,36.034454575720254,4.477850904082258,3.379771955031869,66.25,8.104782538723663,59.0,80.0,3.8990397648960653,3.898595115810401,9.482266426086426,90.00596525965558,90.00573986330888,89.99251661756303,2.4322987124422286,-6.653996467590332,0.0024885783430164407,0.006731276262211272,0.00396038974445225,0.44523697895912795,0.7851206064224243,0.09609327441136802,3.4626687318086624,6.920888423919678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20009,train,/data/dxl/results/formal_256/generation/A0/20009/generated_crystals.extxyz,0.0460779337887125,0.0065655296884261,True,True,True,True,True,True,True,True,4.0,147.72211866516574,36.930529666291434,4.469689481617882,3.363039609591131,67.5,7.794228634059948,63.0,81.0,4.140248825522533,5.866697828060157,7.067848205566406,114.63983479502578,107.04867336661792,89.95531928664127,2.1275042146467853,-8.49551773071289,0.07099489241845178,0.17430257421880674,0.08772720517607437,0.2506269964410278,0.40166759490966797,0.14189030724572593,5.240084201097488,7.0186543464660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20009,train,/data/dxl/results/formal_256/generation/C0/20009/generated_crystals.extxyz,0.0609867317881445,0.0022982770525897,False,True,True,True,False,False,True,True,4.0,109.71713366740457,27.429283416851142,6.410958584939483,3.1279893670046093,71.25,8.317902379807062,63.0,81.0,3.6920700786042353,3.6926690160404143,8.047558784484863,90.01341699593172,90.0112586562372,90.00589695752517,2.179720146568052,-7.970879077911377,0.00614519283033146,0.016816064634801158,0.008509805917242918,0.45304011754989393,0.9062389731407166,0.12497350408446545,3.4279336631298065,6.8503193855285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20009,train,/data/dxl/results/formal_256/generation/G3/20009/generated_crystals.extxyz,0.0933842385106462,0.0010553506064775,False,True,True,True,False,False,True,True,4.0,151.99708850172556,37.99927212543139,2.3107203745946276,3.663428100408858,37.25,25.752427070084092,11.0,63.0,5.9958191228903335,5.995513346700906,5.9923295974731445,59.90920736609876,59.89934037206409,59.91151654583993,2.0047751073366773,-5.815150260925293,0.0018885537999340965,0.00449502943582079,0.0027999016849518297,0.5005767416961022,0.8742240071296692,0.09203982347489605,3.497446298599243,6.991529941558838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20010,train,/data/dxl/results/formal_256/generation/A0/20010/generated_crystals.extxyz,0.1919879846777519,0.0644647451388795,False,False,True,True,True,True,True,True,10.0,131.16645009830756,13.116645009830757,3.2929152208989536,1.3213170728002213,19.0,22.0,8.0,63.0,4.330293736114751,4.360403801912851,7.21306848526001,80.28443338073686,80.49263198424684,80.78190339394315,1.8412299780129067,-7.372988700866699,0.30165209192605547,0.9651549321926016,0.3903598324733601,0.6809644817715782,1.0420722961425781,0.10906529408975735,1.4305707454681396,6.273561000823975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20010,train,/data/dxl/results/formal_256/generation/C0/20010/generated_crystals.extxyz,0.0691661553741376,0.016463358804759,False,True,True,True,False,False,True,True,10.0,164.62279001907444,16.462279001907444,4.275531959569186,2.3430233594182877,30.0,26.94438717061496,8.0,63.0,6.046621419404031,6.044993469875952,6.262701511383057,61.14961933990958,61.16568909844197,59.98614645850358,2.0128289075780343,-10.204253196716309,0.0388805887961818,0.10857657545479323,0.05466435046335803,1.5471326316244678,2.75415301322937,0.16030618712678507,2.6390051782131194,6.353297233581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20010,train,/data/dxl/results/formal_256/generation/G3/20010/generated_crystals.extxyz,0.1448066263003582,1.067174121049866,False,False,False,True,True,True,True,True,10.0,180.23129659420738,18.02312965942074,3.1508678610829666,1.3362477891424611,24.5,25.20416632225712,8.0,63.0,5.157877778138297,5.926703638491082,7.045587539672852,107.22757533000198,114.68451851612527,96.10514039962668,2.010071413500249,-8.491124153137207,0.6666948387723428,1.944049941127272,0.9824566450576923,1.7299253473664287,2.9197683334350586,0.11079163406705031,1.9968119859695435,6.413628101348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20011,train,/data/dxl/results/formal_256/generation/A0/20011/generated_crystals.extxyz,0.0988846467171047,0.0017226031839222,False,True,False,True,False,False,True,True,5.0,133.06900736428835,26.61380147285767,5.0386713877294556,2.5515139799715896,55.2,24.983194351403505,7.0,80.0,5.104855852296161,5.104977381716979,5.106221675872803,89.98203910650962,90.02012424240891,89.99133499489052,1.0005763602329307,-8.624490737915039,0.004489817941501968,0.00981843474811762,0.007414931027469646,0.7667729269640147,1.334718942642212,0.1529434937047951,4.0704077780246735,6.770366191864014,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20011,train,/data/dxl/results/formal_256/generation/C0/20011/generated_crystals.extxyz,0.5283094275102513,0.0626196781681936,False,False,True,True,True,True,True,True,5.0,69.6007748125992,13.92015496251984,3.6590167377547544,1.2959311685906445,22.6,21.73108372815309,7.0,63.0,3.844491536250475,4.097316542777459,4.545055389404297,80.00110485576477,83.64201870710585,82.37594028999182,1.3171567960394015,-8.51290512084961,0.46586872451476347,1.308039010887307,0.6135139296650716,2.4256714545442057,5.392094612121582,0.10750943063797974,1.4965479344129562,6.651731967926025,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20011,train,/data/dxl/results/formal_256/generation/G3/20011/generated_crystals.extxyz,0.0914867804369361,0.0010808305630306,False,True,True,True,False,False,True,True,5.0,131.717215911864,26.343443182372802,5.140550499131924,2.5426943582951664,55.6,25.38976171609336,7.0,82.0,5.089063407232613,5.0866618379896265,5.088291645050049,90.02538348804288,90.03040367768284,90.03435152382195,1.0010054709754594,-9.359436988830566,0.004912435731393056,0.011219133440847524,0.007795904696728265,0.3790051849255626,0.6586605310440063,0.1549330364622584,4.081469643115997,6.787994861602783,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20012,train,/data/dxl/results/formal_256/generation/A0/20012/generated_crystals.extxyz,0.0325475734433222,0.0607286703662664,True,True,True,True,True,True,True,True,8.0,257.833685518408,32.229210689801,4.569062167464121,2.889450439283141,60.625,19.582757083720363,12.0,79.0,4.048956443916869,6.828836582817557,9.764321327209473,90.01167529749976,89.99102080567482,107.25198042024358,2.5808899846241093,-7.883596897125244,0.06924362996913543,0.1657039429495309,0.11353428662776371,0.39940829123017235,0.8336637616157532,0.13431419445757672,4.328840471804142,6.948991298675537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20012,train,/data/dxl/results/formal_256/generation/C0/20012/generated_crystals.extxyz,0.0450518153146726,0.0826087567771615,True,True,True,True,True,True,True,True,8.0,221.98737669133843,27.748422086417303,3.731297753708348,2.820780036340287,44.25,19.543221331193074,12.0,63.0,3.707483763361847,5.429244083383723,11.507253646850586,103.610855195351,99.29923028463817,90.01266580947167,3.1848508965216173,-5.980718612670898,0.0843321712349588,0.25283199475438656,0.11804578249421463,0.4968237442425503,1.101022481918335,0.12403417988182765,3.441752776503563,6.893989086151123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
