trial,baseline_energy_above_hull_per_atom,baseline_rmsd_from_relaxation,baseline_stable,baseline_novel_unique_stable,baseline_comp_validity,baseline_structure_validity,baseline_novel,baseline_unique,baseline_converged,selected_energy_above_hull_per_atom,selected_rmsd_from_relaxation,selected_stable,selected_novel_unique_stable,selected_comp_validity,selected_structure_validity,selected_novel,selected_unique,selected_converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
347,0.17619154749100074,0.04307335520405842,0.25,0.0,0.875,1.0,0.5,0.875,1.0,0.11256582625088382,0.026846575807373815,0.625,0.5,1.0,1.0,0.5,0.875,1.0,-0.06362572124011692,-0.3767242955606973,0.375,0.5,0.125,0.0,0.0,0.0
348,0.1639775624552609,0.026825273286804688,0.375,0.25,0.875,1.0,0.625,0.875,1.0,0.12055995745701592,0.025382626140606074,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.043417604998244985,-0.05377940164017825,0.375,0.25,0.0,0.0,0.0,0.125
349,0.12203285657131407,0.09685510941453956,0.5,0.125,0.5,1.0,0.625,1.0,1.0,0.09163351571045403,0.04818910526337655,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.030399340860860047,-0.50246191910096,0.25,0.375,0.375,0.0,0.0,0.0
350,0.19062102887775012,0.07006685921203286,0.25,0.125,1.0,1.0,0.5,0.75,1.0,0.09772749139957079,0.04282162388730002,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.09289353747817933,-0.38884624815684476,0.625,0.5,0.0,0.0,0.25,0.25
351,0.20742198342645254,0.10214173469831063,0.25,0.0,0.875,1.0,0.75,1.0,1.0,0.10919425598045336,0.052705506593193806,0.75,0.5,1.0,1.0,0.75,1.0,1.0,-0.09822772744599918,-0.48399636300610505,0.5,0.5,0.125,0.0,0.0,0.0
352,0.11390955616306561,0.021689025527087024,0.375,0.25,1.0,1.0,0.375,0.625,1.0,0.09477167822599905,0.015720280800937812,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.01913787793706656,-0.27519653746983497,0.375,0.25,-0.125,0.0,0.25,0.375
353,0.10528187217203619,0.08573428542164557,0.625,0.25,0.75,1.0,0.625,0.875,1.0,0.10384833145982894,0.01808952189056175,0.75,0.625,0.875,1.0,0.75,1.0,1.0,-0.0014335407122072485,-0.7890048094342121,0.125,0.375,0.125,0.0,0.125,0.125
354,0.15926160068148348,0.08743523802139488,0.25,0.125,0.75,1.0,0.75,1.0,1.0,0.11151755636758405,0.052396227660396436,0.75,0.5,0.75,1.0,0.75,1.0,1.0,-0.047744044313899434,-0.4007424369614526,0.5,0.375,0.0,0.0,0.0,0.0
355,0.16395539020562352,0.0310366117109512,0.375,0.125,0.75,1.0,0.5,0.75,1.0,0.09825854158084087,0.0168449429249133,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.06569684862478266,-0.4572557377785669,0.375,0.5,0.125,0.0,0.25,0.125
356,0.15992056571455857,0.04027361629202106,0.25,0.0,0.75,1.0,0.375,0.875,1.0,0.10413334505148482,0.017780683626986413,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.05578722066307375,-0.5585029291122017,0.5,0.625,0.25,0.0,0.375,0.0
357,0.1137248455255819,0.027914989236571302,0.5,0.125,1.0,1.0,0.25,0.75,1.0,0.11794679538950388,0.0457715114820887,0.625,0.5,0.875,1.0,0.75,1.0,1.0,0.004221949863921978,0.6396750539356701,0.125,0.375,-0.125,0.0,0.5,0.25
358,0.09505408878289132,0.0139716084140287,0.625,0.25,1.0,1.0,0.25,0.625,1.0,0.13652829508596762,0.058252371154045274,0.5,0.375,0.875,1.0,0.625,0.75,1.0,0.0414742063030763,3.169338949949017,-0.125,0.125,-0.125,0.0,0.375,0.125
359,0.16606191230500994,0.03584871527048929,0.25,0.125,0.875,1.0,0.625,0.625,1.0,0.11777533542550718,0.051656100527343526,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.04828657687950276,0.4409470503359125,0.5,0.5,0.125,0.0,0.25,0.375
360,0.1227433144628783,0.026793268250230814,0.375,0.125,0.625,1.0,0.5,0.75,1.0,0.10207019464560114,0.017851002277283177,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.020673119817277152,-0.33375047379188627,0.5,0.5,0.375,0.0,0.25,0.25
361,0.0938719088914308,0.07554836716144074,0.75,0.5,1.0,1.0,0.75,0.875,1.0,0.11682576307820375,0.05283619221896096,0.75,0.625,1.0,1.0,0.875,1.0,1.0,0.022953854186772954,-0.30063091759409843,0.0,0.125,0.0,0.0,0.125,0.125
362,0.2239913822691143,0.08309852122070792,0.125,0.0,0.875,1.0,0.625,1.0,1.0,0.11225050368816986,0.0203332426805097,0.5,0.5,1.0,1.0,0.625,0.625,1.0,-0.11174087858094445,-0.7553116182837354,0.375,0.5,0.125,0.0,0.0,-0.375
363,0.11164644602499348,0.05850660059217107,0.5,0.125,0.75,1.0,0.375,0.875,1.0,0.116209433264803,0.017945545015602825,0.75,0.5,1.0,1.0,0.75,0.875,1.0,0.004562987239809524,-0.6932731549266569,0.25,0.375,0.25,0.0,0.375,0.0
364,0.19571373606714412,0.06559741543942088,0.125,0.0,0.875,1.0,0.625,0.75,1.0,0.09678801833695932,0.012117547644896014,0.75,0.375,0.75,1.0,0.5,1.0,1.0,-0.0989257177301848,-0.8152740079205323,0.625,0.375,-0.125,0.0,-0.125,0.25
365,0.1333779252364919,0.09263519634357667,0.5,0.25,0.75,1.0,0.75,0.875,1.0,0.1203239114935177,0.025444917013162587,0.75,0.5,0.75,1.0,0.625,1.0,1.0,-0.013054013742974185,-0.7253212815700267,0.25,0.25,0.0,0.0,-0.125,0.125
366,0.08372710552780457,0.05368034158034147,0.625,0.125,0.75,1.0,0.25,0.875,1.0,0.1109509596075598,0.05190045151688784,0.75,0.625,0.875,1.0,0.875,1.0,1.0,0.027223854079755222,-0.03315720450082704,0.125,0.5,0.125,0.0,0.625,0.125
367,0.14665963847789307,0.0991619614689481,0.375,0.125,0.75,1.0,0.625,0.875,1.0,0.11157444456210736,0.019501830432554212,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.03508519391578571,-0.8033335550884491,0.375,0.375,0.125,0.0,0.0,0.0
368,0.1287264963280163,0.02448556061827986,0.5,0.25,1.0,1.0,0.625,1.0,1.0,0.0962429691448243,0.04055051398189575,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.032483527183192,0.6560990623846483,0.25,0.25,-0.125,0.0,0.0,-0.125
369,0.1545539934834532,0.07749114585559329,0.25,0.25,0.75,1.0,0.75,0.875,1.0,0.12123525577867761,0.04619907522654748,0.5,0.375,1.0,1.0,0.625,0.875,1.0,-0.033318737704775586,-0.40381478791602043,0.25,0.125,0.25,0.0,-0.125,0.0
370,0.17346548328164932,0.06983751491402936,0.25,0.0,1.0,1.0,0.5,0.875,1.0,0.1433283036080289,0.05798390322527719,0.625,0.375,0.875,1.0,0.75,1.0,1.0,-0.030137179673620423,-0.16973129274923482,0.375,0.375,-0.125,0.0,0.25,0.125
371,0.13432655604304194,0.026215161866729272,0.625,0.375,0.875,1.0,0.625,0.875,1.0,0.10849190698042972,0.010948986527552825,0.75,0.375,0.75,1.0,0.625,0.875,1.0,-0.025834649062612222,-0.5823414486923832,0.125,0.0,-0.125,0.0,0.0,0.0
372,0.15296435812050355,0.056563386978036215,0.5,0.25,1.0,1.0,0.625,1.0,1.0,0.1165754547699684,0.05414295563119554,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.03638890335053514,-0.04279148537870514,0.125,0.25,-0.125,0.0,0.0,-0.125
373,0.1572182482177997,0.025007055513968965,0.375,0.0,1.0,1.0,0.375,0.75,1.0,0.10520296236592926,0.020460534283146564,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.052015285851870444,-0.181809538843256,0.375,0.5,0.0,0.0,0.25,0.125
374,0.15599619768294964,0.04303536488990359,0.375,0.125,0.875,1.0,0.5,0.75,1.0,0.08454016351839241,0.012391363287102164,0.75,0.625,0.875,1.0,0.625,0.875,1.0,-0.07145603416455723,-0.7120655693566742,0.375,0.5,0.0,0.0,0.125,0.125
375,0.14931376207000774,0.023080096082025676,0.5,0.25,0.875,1.0,0.625,0.875,1.0,0.11598956726720473,0.05231123990412875,0.75,0.5,1.0,1.0,0.75,1.0,1.0,-0.033324194802803006,1.2665087579452372,0.25,0.25,0.125,0.0,0.125,0.125
376,0.1054218213792048,0.013459964880923487,0.625,0.375,1.0,1.0,0.5,0.625,1.0,0.08640587057368981,0.04204527531335425,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.01901595080551499,2.1237284558553418,0.25,0.125,-0.25,0.0,0.125,0.375
377,0.17764421802130967,0.05456867686231626,0.375,0.125,0.75,1.0,0.625,1.0,1.0,0.11184195499047628,0.048381742341318305,0.625,0.375,0.875,1.0,0.625,0.75,1.0,-0.06580226303083339,-0.11337886268725883,0.25,0.25,0.125,0.0,0.0,-0.25
378,0.1438741277588273,0.07118118850860677,0.375,0.125,0.875,1.0,0.625,0.875,1.0,0.12896199553755544,0.05657729818778888,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.014912132221271857,-0.205165025012923,0.25,0.375,0.125,0.0,0.125,0.0
379,0.17507129559950838,0.07012624182568591,0.25,0.125,0.875,1.0,0.625,0.625,1.0,0.08019591909166332,0.04688853235862322,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.09487537650784506,-0.33136966793151557,0.625,0.5,0.0,0.0,0.125,0.375
380,0.15438444533423618,0.028646696414407948,0.5,0.125,0.875,1.0,0.625,0.875,1.0,0.10368863955307303,0.019925093401672013,0.625,0.5,1.0,1.0,0.5,0.875,1.0,-0.050695805781163145,-0.30445405943386117,0.125,0.375,0.125,0.0,-0.125,0.0
381,0.12915802017573358,0.05307343079411063,0.5,0.25,0.875,1.0,0.75,0.875,1.0,0.1471953222930916,0.05696675647924655,0.5,0.375,1.0,1.0,0.75,0.875,1.0,0.018037302117358017,0.0733573395742857,0.0,0.125,0.125,0.0,0.0,0.0
382,0.15566157055946211,0.046222823496001764,0.5,0.25,0.75,1.0,0.75,0.875,1.0,0.11137212680556524,0.05298732663182861,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.04428944375389687,0.14634551990126643,0.25,0.25,0.125,0.0,0.0,0.125
383,0.21116676647475716,0.04038914946764953,0.25,0.25,0.875,1.0,0.875,0.75,1.0,0.1099165191953832,0.05166677981083252,0.75,0.375,0.875,1.0,0.625,1.0,1.0,-0.10125024727937396,0.2792242592832026,0.5,0.125,0.0,0.0,-0.25,0.25
384,0.11359602112630002,0.06576469467186397,0.5,0.125,0.75,1.0,0.375,1.0,1.0,0.11329730190214998,0.04533365317477113,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.0002987192241500347,-0.31066884137506423,0.125,0.25,0.125,0.0,0.25,0.0
385,0.1755343913537943,0.07345280468107275,0.375,0.25,0.875,1.0,0.75,1.0,1.0,0.10884996677663214,0.049351549399503175,0.625,0.625,1.0,1.0,0.75,0.75,1.0,-0.06668442457716217,-0.32811892461037584,0.25,0.375,0.125,0.0,0.0,-0.25
386,0.13373917683956277,0.06639636478934374,0.5,0.125,0.75,1.0,0.5,1.0,1.0,0.10727878324436585,0.05701523215350666,0.625,0.375,0.75,1.0,0.75,0.875,1.0,-0.026460393595196918,-0.14128985322616194,0.125,0.25,0.0,0.0,0.25,-0.125
387,0.1730054271206973,0.05214726831926713,0.25,0.0,1.0,1.0,0.375,0.625,1.0,0.11682576307820375,0.05283619221896095,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.056179664042493554,0.01321112153902182,0.5,0.625,0.0,0.0,0.5,0.375
388,0.13994999412470252,0.02997846644951905,0.625,0.25,0.75,1.0,0.625,0.875,1.0,0.08499193722605498,0.01882774883278436,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.054958056898647537,-0.3719575727968427,0.125,0.25,0.125,0.0,-0.125,0.0
389,0.16883845331900926,0.047709896810861366,0.375,0.125,1.0,1.0,0.625,1.0,1.0,0.11151755636758405,0.05239622766039642,0.75,0.5,0.75,1.0,0.75,1.0,1.0,-0.05732089695142521,0.0982255498919502,0.375,0.375,-0.25,0.0,0.125,0.0
390,0.12070326311637511,0.024715055234959014,0.5,0.125,0.75,1.0,0.375,1.0,1.0,0.113688705512038,0.016979237024657,0.625,0.375,0.875,1.0,0.5,1.0,1.0,-0.007014557604337113,-0.3130002396013194,0.125,0.25,0.125,0.0,0.125,0.0
391,0.10086898941371578,0.050923136200152645,0.625,0.25,1.0,1.0,0.375,0.875,1.0,0.07131515412970464,0.01283908311901855,1.0,0.625,1.0,1.0,0.625,1.0,1.0,-0.029553835284011135,-0.7478732835983487,0.375,0.375,0.0,0.0,0.25,0.125
392,0.11367397114886797,0.0204077224914102,0.625,0.25,0.75,1.0,0.625,0.75,1.0,0.08782342041392208,0.045484473242422635,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.025850550734945896,1.2287873260510804,0.125,0.25,0.125,0.0,0.0,0.125
393,0.1676350787568856,0.03136880254112817,0.25,0.0,1.0,1.0,0.5,0.75,1.0,0.0932302463916372,0.04180092432380994,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.0744048323652484,0.3325635962355922,0.625,0.5,-0.125,0.0,0.125,0.25
394,0.09799579022439783,0.017810820292207763,0.75,0.375,0.75,1.0,0.625,0.875,1.0,0.09749330104600369,0.015321481987204087,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.0005024891783941415,-0.13976550569615043,0.0,0.125,0.125,0.0,0.0,0.0
395,0.13602808658517004,0.09138314855201138,0.25,0.125,0.875,1.0,0.5,0.875,1.0,0.10966808994085603,0.04963466704465122,0.75,0.625,1.0,1.0,0.875,0.875,1.0,-0.026359996644314015,-0.4568509858641904,0.5,0.5,0.125,0.0,0.375,0.0
396,0.19567348914978777,0.053046036869386165,0.25,0.125,1.0,1.0,0.625,0.75,1.0,0.08945564488534213,0.04790728522474174,0.75,0.5,1.0,1.0,0.625,1.0,1.0,-0.10621784426444564,-0.09687343198319298,0.5,0.375,0.0,0.0,0.0,0.25
397,0.14882390095386971,0.04682234115718894,0.375,0.25,0.75,1.0,0.75,0.875,1.0,0.0932719206541844,0.01990394466423615,0.75,0.625,1.0,1.0,0.625,0.875,1.0,-0.05555198029968532,-0.5749049668956981,0.375,0.375,0.25,0.0,-0.125,0.0
398,0.13001733762943102,0.04085116324173747,0.5,0.125,0.75,1.0,0.5,0.875,1.0,0.10658199457021231,0.04631439451218824,0.625,0.375,1.0,1.0,0.5,0.75,1.0,-0.02343534305921871,0.1337350233608281,0.125,0.25,0.25,0.0,0.0,-0.125
399,0.15826281479154145,0.04029381357430804,0.5,0.25,1.0,1.0,0.625,0.75,1.0,0.09323024639163721,0.04180092432380994,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.06503256839990423,0.03740303078343654,0.375,0.25,-0.125,0.0,0.0,0.25
400,0.0903909093418622,0.014500718513475199,0.875,0.5,0.875,1.0,0.5,0.875,1.0,0.10087031399006238,0.020337857381135187,0.75,0.5,0.875,1.0,0.5,0.875,1.0,0.010479404648200186,0.40254135422570014,-0.125,0.0,0.0,0.0,0.0,0.0
401,0.1435007993980326,0.05549488055793743,0.25,0.125,1.0,1.0,0.5,0.875,1.0,0.08941859332687693,0.04079486497144007,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.05408220607115566,-0.2648895797000651,0.5,0.375,-0.25,0.0,0.125,0.0
402,0.14360798968382466,0.06512274214509804,0.5,0.125,1.0,1.0,0.5,0.875,1.0,0.09609753958280551,0.041141612953327945,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.04751045010101915,-0.368245076940072,0.25,0.375,0.0,0.0,0.125,0.0
403,0.16025428663341323,0.027676939632496626,0.375,0.375,1.0,1.0,0.625,0.75,1.0,0.08979079289672472,0.04212828747739966,0.75,0.375,0.75,1.0,0.5,1.0,1.0,-0.07046349373668852,0.5221439955715017,0.375,0.0,-0.25,0.0,-0.125,0.25
404,0.1279086204367684,0.051380538292131794,0.375,0.0,0.75,1.0,0.375,0.75,1.0,0.10055967003642247,0.05486404027805952,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.027348950400345934,0.06779808273167065,0.375,0.5,0.125,0.0,0.25,0.125
405,0.12015207916083342,0.02039373801092214,0.5,0.125,0.875,1.0,0.375,0.875,1.0,0.08247701311250874,0.012461681937398925,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.037675066048324685,-0.38894566897324545,0.375,0.5,0.0,0.0,0.25,0.125
406,0.1266779804787976,0.023543725831061586,0.5,0.25,1.0,1.0,0.375,0.75,1.0,0.12841824354266268,0.05725791704015741,0.625,0.5,0.875,1.0,0.75,1.0,1.0,0.0017402630638650718,1.4319819832686038,0.125,0.25,-0.125,0.0,0.375,0.25
407,0.2014013412211597,0.10822465042120338,0.25,0.25,0.875,1.0,0.75,0.875,1.0,0.07484550601475834,0.012330996311631776,0.875,0.5,0.875,1.0,0.5,1.0,1.0,-0.12655583520640137,-0.886061112106712,0.625,0.25,0.0,0.0,-0.25,0.125
408,0.1473094344592149,0.049498116965991504,0.5,0.125,0.875,1.0,0.5,0.75,1.0,0.11023589605108314,0.04851712167921893,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.03707353840813177,-0.019818840531783954,0.125,0.25,0.0,0.0,0.0,0.125
409,0.17761676257654077,0.07677030350723259,0.375,0.125,0.75,1.0,0.625,1.0,1.0,0.11723191214111489,0.02011970335565615,0.75,0.5,0.875,1.0,0.75,0.875,1.0,-0.06038485043542588,-0.7379233579067372,0.375,0.375,0.125,0.0,0.125,-0.125
410,0.10364398979198138,0.011674946469299537,0.625,0.375,1.0,1.0,0.5,0.75,1.0,0.09108167559084243,0.015616769799739586,0.875,0.625,1.0,1.0,0.625,0.875,1.0,-0.012562314201138944,0.33763095538000765,0.25,0.25,0.0,0.0,0.125,0.125
411,0.22164607888780563,0.04653824844423124,0.125,0.0,1.0,1.0,0.5,0.875,1.0,0.09887847793684476,0.05268777568675925,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.12276760095096087,0.13213920695569903,0.625,0.5,-0.25,0.0,0.125,0.0
412,0.11869748407519427,0.06168484025554587,0.5,0.125,0.625,1.0,0.375,0.75,1.0,0.10295442876664523,0.048696411981159385,0.75,0.375,0.75,1.0,0.625,0.875,1.0,-0.01574305530854904,-0.2105611074062681,0.25,0.25,0.125,0.0,0.25,0.125
413,0.18904027205933113,0.08358306859838024,0.125,0.125,0.875,1.0,0.75,0.75,1.0,0.07851993048572967,0.012046721556461236,0.75,0.625,0.875,1.0,0.625,0.875,1.0,-0.11052034157360147,-0.8558712696425854,0.625,0.5,0.0,0.0,-0.125,0.125
414,0.10970071743901608,0.06975977805076143,0.375,0.25,0.75,1.0,0.625,1.0,1.0,0.130377706570392,0.05429637141107039,0.625,0.5,1.0,1.0,0.875,0.875,1.0,0.020676989131375917,-0.22166651144501825,0.25,0.25,0.25,0.0,0.25,-0.125
415,0.1369809770825961,0.07915488748568494,0.375,0.0,0.75,1.0,0.375,0.875,1.0,0.08618143720604383,0.046641667007660176,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.050799539876552266,-0.4107544273106919,0.5,0.375,0.125,0.0,0.125,0.125
416,0.14379762353606626,0.06812245887522178,0.25,0.0,1.0,1.0,0.25,0.75,1.0,0.10545511696863602,0.017934014441328586,0.75,0.5,1.0,1.0,0.625,1.0,1.0,-0.03834250656743024,-0.7367385919792198,0.5,0.5,0.0,0.0,0.375,0.25
417,0.1487239697711205,0.07202129197873039,0.5,0.125,0.875,1.0,0.625,0.875,1.0,0.11498304026447442,0.04677537443298407,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.03374092950664609,-0.35053408307646083,0.25,0.375,0.0,0.0,0.125,0.125
418,0.18116847825092225,0.06947324069398378,0.375,0.25,0.875,1.0,0.75,1.0,1.0,0.09845789152840143,0.04794475427383224,0.75,0.5,1.0,1.0,0.625,1.0,1.0,-0.08271058672252082,-0.3098817070443045,0.375,0.25,0.125,0.0,-0.125,0.0
419,0.1478972424145522,0.03270892094384989,0.5,0.375,1.0,1.0,0.625,0.875,1.0,0.11967803813427774,0.018373516870233374,0.625,0.625,1.0,1.0,0.875,0.75,1.0,-0.028219204280274468,-0.43827199613908197,0.125,0.25,0.0,0.0,0.25,-0.125
420,0.12456846227394687,0.05495519022749669,0.5,0.125,0.875,1.0,0.625,0.875,1.0,0.159306125424692,0.05772312494946692,0.5,0.5,1.0,1.0,1.0,0.875,1.0,0.03473766315074513,0.05036712111288999,0.0,0.375,0.125,0.0,0.375,0.0
421,0.11574366876391792,0.08430360514541535,0.375,0.125,0.875,1.0,0.5,0.75,1.0,0.12481086287993967,0.04726742545147386,0.625,0.375,1.0,1.0,0.625,1.0,1.0,0.009067194116021748,-0.4393190496427496,0.25,0.25,0.125,0.0,0.125,0.25
422,0.15910580144990588,0.07576769763103403,0.25,0.125,0.75,1.0,0.625,0.875,1.0,0.12631049257171617,0.058366809153369885,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.03279530887818971,-0.22966104318493685,0.375,0.375,0.25,0.0,0.125,0.0
423,0.18417022171648378,0.04646634584648482,0.25,0.125,0.875,1.0,0.625,0.75,1.0,0.10429505525909072,0.04529618412568062,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.07987516645739307,-0.025182994261484848,0.375,0.25,0.0,0.0,0.0,0.25
424,0.1438835713607352,0.04055837501818561,0.375,0.0,0.875,1.0,0.375,0.875,1.0,0.11399918803157533,0.05465423004676682,0.625,0.375,0.625,1.0,0.75,1.0,1.0,-0.02988438332915988,0.34754486643660876,0.25,0.375,-0.25,0.0,0.375,0.125
425,0.15531130084593456,0.056896828319336595,0.375,0.25,0.875,1.0,0.75,0.875,1.0,0.11484433821764312,0.054367484044946984,0.625,0.375,0.75,1.0,0.625,0.75,1.0,-0.04046696262829144,-0.04445492568045317,0.25,0.125,-0.125,0.0,-0.125,-0.125
426,0.1498099584300328,0.06681088530372101,0.5,0.25,0.875,1.0,0.625,0.75,1.0,0.09647329797935929,0.05254732055738058,0.75,0.375,0.75,1.0,0.5,0.875,1.0,-0.05333666045067352,-0.21349162911849673,0.25,0.125,-0.125,0.0,-0.125,0.125
427,0.16924431749361943,0.07500927304991692,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.11682576307820375,0.05283619221896095,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.05241855441541568,-0.29560452900537115,0.375,0.5,0.25,0.0,0.25,0.25
428,0.12029103262106296,0.05565230306952386,0.5,0.0,0.75,1.0,0.25,0.75,1.0,0.0760738044925668,0.013792908041884011,0.875,0.5,0.75,1.0,0.5,1.0,1.0,-0.044217228128496155,-0.7521592588063577,0.375,0.5,0.0,0.0,0.25,0.25
429,0.146826876385946,0.022166362504964798,0.5,0.25,0.875,1.0,0.5,0.875,1.0,0.11061766228815946,0.04845457535303379,0.75,0.625,1.0,1.0,0.875,0.875,1.0,-0.03620921409778653,1.1859506873164682,0.25,0.375,0.125,0.0,0.375,0.0
430,0.14196548460641062,0.053799080149444206,0.5,0.25,0.875,1.0,0.625,0.875,1.0,0.09121234851244861,0.04710223014843577,0.75,0.625,0.875,1.0,0.75,1.0,1.0,-0.05075313609396201,-0.12447889410759039,0.25,0.375,0.0,0.0,0.125,0.125
431,0.13586927991116488,0.08832931095630255,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.1389996395187399,0.055487270341873424,0.625,0.5,1.0,1.0,0.875,0.875,1.0,0.0031303596075750173,-0.3718136172337677,0.25,0.375,0.25,0.0,0.25,0.125
432,0.13257592348479957,0.06013294317879203,0.5,0.125,1.0,1.0,0.625,0.75,1.0,0.07349302495481655,0.013120903157653362,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.059082898529983024,-0.7818017468620944,0.5,0.5,-0.125,0.0,0.0,0.25
433,0.17464176827780475,0.07619188712912259,0.375,0.25,1.0,1.0,0.75,0.75,1.0,0.09524442916936322,0.041977153064531994,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.07939733910844153,-0.44906006864755554,0.375,0.25,-0.125,0.0,-0.125,0.25
434,0.13269069202671055,0.05801726324691245,0.5,0.25,0.875,1.0,0.625,0.875,1.0,0.09619814113293476,0.04721320017302138,0.75,0.375,0.875,1.0,0.5,1.0,1.0,-0.03649255089377579,-0.18622152216850796,0.25,0.125,0.0,0.0,-0.125,0.125
435,0.16206409300832608,0.08766107713507514,0.25,0.0,0.75,1.0,0.625,1.0,1.0,0.12226361067449107,0.024957517620573248,0.625,0.375,1.0,1.0,0.5,0.875,1.0,-0.03980048233383501,-0.715295334757104,0.375,0.375,0.25,0.0,-0.125,-0.125
436,0.15570405872040136,0.10051763478149461,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.09126131614060626,0.046855682757416944,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.0644427425797951,-0.5338560954078168,0.5,0.5,0.0,0.0,0.125,0.0
437,0.10809599851241189,0.018998926537022627,0.5,0.125,0.875,1.0,0.25,0.75,1.0,0.09873861045982131,0.05617845603088715,0.75,0.625,0.75,1.0,0.875,1.0,1.0,-0.009357388052590579,1.9569279043957515,0.25,0.5,-0.125,0.0,0.625,0.25
438,0.14415639215306347,0.06896995244260166,0.375,0.125,0.625,1.0,0.625,0.875,1.0,0.10861264108533482,0.018406366471439638,0.75,0.625,1.0,1.0,0.875,0.875,1.0,-0.035543751067728654,-0.7331248490165652,0.375,0.5,0.375,0.0,0.25,0.0
439,0.08792187600131203,0.044302495235669995,0.625,0.25,1.0,1.0,0.375,0.75,1.0,0.10840806503928374,0.04854527756829171,0.75,0.5,0.875,1.0,0.75,0.875,1.0,0.02048618903797171,0.09576847331176186,0.125,0.25,-0.125,0.0,0.375,0.125
440,0.15504125165256916,0.03373760734197495,0.5,0.125,0.875,1.0,0.5,0.75,1.0,0.12366864261103777,0.04702105158417138,0.625,0.25,0.75,1.0,0.625,0.875,1.0,-0.031372609041531385,0.39372810607318054,0.125,0.125,-0.125,0.0,0.125,0.125
441,0.15310368104281555,0.08258210894738516,0.25,0.25,0.75,1.0,0.75,0.75,1.0,0.123191204684686,0.024785605642680588,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.029912476358129547,-0.6998671266863379,0.375,0.25,0.125,0.0,-0.125,0.125
442,0.15762880659602302,0.044334492245741874,0.5,0.375,0.875,1.0,0.75,0.875,1.0,0.11337740587741704,0.05238299134682733,0.75,0.375,1.0,1.0,0.625,1.0,1.0,-0.04425140071860598,0.18154034688101062,0.25,0.0,0.125,0.0,-0.125,0.125
443,0.10701962529853556,0.06519102882380681,0.5,0.125,0.75,1.0,0.375,0.75,1.0,0.09603769343582165,0.014000935166207987,0.75,0.375,0.875,1.0,0.5,0.875,1.0,-0.010981931862713915,-0.7852321796600478,0.25,0.25,0.125,0.0,0.125,0.125
444,0.15185929116390617,0.03538528321055945,0.625,0.5,1.0,1.0,0.625,0.875,1.0,0.07879046462807222,0.0463902418536959,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.07306882653583395,0.31100383110265506,0.25,0.0,-0.125,0.0,0.0,0.125
445,0.14775540880203603,0.0795683546409673,0.375,0.125,0.875,1.0,0.625,0.875,1.0,0.12631049257171617,0.058366809153369885,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.021444916230319855,-0.26645700521600824,0.25,0.375,0.125,0.0,0.125,0.0
