adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,adapter_streak_max,adapter_streak_mean,adapter_streak_p95,anchor_k,atomic_risk_fallback_calls,checkpoint_sha256,coverage,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nonfinite_adapter_fallback_calls,nonfinite_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,periodic_exact_calls,periodic_trace_calls,run_summary_path,samples_per_hour,second_forward_calls,seed,success
544,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,87,6.886075949367089,21,0,156,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.544,456,Dy3AlFe8,0.272,87.47907143412158,0,300,1456,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69059/generated_crystals.extxyz,057b9848a933826bebb4b374fd0433bb93146dc3a5c03b019e77c3fe5e1fe9a4,315969024,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69059/run_summary.json,41.15270019425246,456,69059,True
532,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,5.541666666666667,16,16,150,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.532,468,DyFe5,0.266,90.64234778890386,0,300,1468,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69059/generated_crystals.extxyz,c60a288062d69907cac8918f50fb55881ed209da65204c370b03450afb6a5460,314575872,18,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69059/run_summary.json,39.71653523785601,468,69059,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu3Zn2Ni7,0.0,120.04997490299866,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69060/generated_crystals.extxyz,33808405048bf8b903205db527ebed9b0030250056f81f6a6c2db357ea24aab4,317110272,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69060/run_summary.json,29.98751147519047,1000,69060,True
523,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,178,7.8059701492537314,21,0,177,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.523,477,EuZnAs,0.2615,88.80003804713488,0,300,1477,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69060/generated_crystals.extxyz,be6259e40b8b616ef0a2fcd1d98ba7f1f0dfc1e943adc01d3843ca7da111feaa,314778112,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69060/run_summary.json,40.54052317059963,477,69060,True
354,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,5.130434782608695,16,16,332,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.354,646,EuZn2Ni3,0.177,97.86917250719853,0,300,1646,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69060/generated_crystals.extxyz,1cdae63c9137261d46b3fee041ff2a844b316a860d85a27350eec37a5d8ea91d,315481600,14,14,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69060/run_summary.json,36.78379930856379,646,69060,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu2BPt6,0.0,116.09313209610991,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69061/generated_crystals.extxyz,786daf1a7ca6e80b5a899eb02218c80a4c78b252ba15ece5cb68a620caa80d5e,294600704,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69061/run_summary.json,31.00958631230374,1000,69061,True
587,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,111,7.246913580246914,17,0,113,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.587,413,Eu6P2Pt,0.2935,87.6046930809971,0,300,1413,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69061/generated_crystals.extxyz,8e3f9d1e081c977c42826f15771b2e1017c5b6f4601366cd2e6944d2c67d4659,294185984,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69061/run_summary.json,41.09368885833012,413,69061,True
559,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,5.946808510638298,16,16,126,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.559,441,Eu3In4GePt,0.2795,94.50773456390016,0,300,1441,V3_AnchorK16,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69061/generated_crystals.extxyz,c7707b1498a4ca38258658ca0e3276474e81ef2a0020777f50c3c9733bb5eaff,294393344,15,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69061/run_summary.json,38.09212036043365,441,69061,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,NbFe7,0.0,118.89957557595335,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69062/generated_crystals.extxyz,3856e13c58be4a8ebbd40c62ef81a85f17afce1eaeca921cb216e0451bfe868e,286732800,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69062/run_summary.json,30.27765223350449,1000,69062,True
416,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,188,6.208955223880597,15,0,284,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.416,584,AlFe7,0.208,96.39952838094905,0,300,1584,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69062/generated_crystals.extxyz,55b3d0c54910e349753ab5c5564e875e1852cb4688e646f97ee00af2dcb1a5d0,286244864,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69062/run_summary.json,37.344581041658394,584,69062,True
621,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,9.553846153846154,16,16,50,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.621,379,Li3Eu5,0.3105,84.48321304097772,0,300,1379,V3_AnchorK16,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69062/generated_crystals.extxyz,33ddb65f18a4d2feed00f37a74030a3a69e798c765265d52953a47bfe283e1f1,289085440,29,29,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69062/run_summary.json,42.61201569421675,379,69062,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu,0.0,113.96059805806726,0,0,2000,C0,0,0,1,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69063/generated_crystals.extxyz,cb75972cda3c338652f0e5941932e749a2c3dc818b5059cae0a05a486a6a95e6,235876864,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69063/run_summary.json,31.58986580752817,1000,69063,True
297,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,47,4.367647058823529,10,0,403,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.297,703,Eu,0.1485,101.6267066639848,0,300,1703,V2_Frozen_Atomic75_Late30,0,0,1,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69063/generated_crystals.extxyz,a4ff5e88375c204c54d946a8915dfbfd94f987cfb18d30ed5c9bfc2694983293,235898880,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69063/run_summary.json,35.42375934608332,703,69063,True
290,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,4.084507042253521,16,16,403,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.29,710,Eu,0.145,106.38298994791694,0,300,1710,V3_AnchorK16,0,0,1,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69063/generated_crystals.extxyz,4fadb59427f5aa9117937f11b20c944c0971ee2cb68f4baf293f1bca15436bff,235898880,7,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69063/run_summary.json,33.83999642952779,710,69063,True
