trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change_vs_first,rmsd_relative_change_vs_first,stable_change_vs_first,nus_change_vs_first
31,oracle_min_rmsd,0.10259416196114637,0.006447854639709383,0.578125,0.203125,0.984375,1.0,0.515625,0.90625,1.0,-0.034643450915584545,-0.880331409491474,0.15625,-0.0625
31,oracle_stable_quality,0.057618081691730855,0.028008187138155338,0.890625,0.453125,0.984375,1.0,0.53125,0.921875,1.0,-0.07961953118500006,-0.4801836479252355,0.46875,0.1875
31,oracle_nus_quality,0.06337351473661397,0.02163045845132886,0.890625,0.59375,0.984375,1.0,0.703125,0.96875,1.0,-0.07386409814011695,-0.5985507398100359,0.46875,0.328125
32,baseline_first,0.13574479245430107,0.050017896393302896,0.4375,0.21875,0.890625,1.0,0.671875,0.9375,1.0,0.0,0.0,0.0,0.0
32,oracle_min_ehull,0.054345924417447886,0.04017750534107016,0.890625,0.4375,1.0,1.0,0.515625,0.953125,1.0,-0.08139886803685319,-0.19673740324573719,0.453125,0.21875
32,oracle_min_rmsd,0.09195643152290509,0.005652624698197379,0.671875,0.25,1.0,1.0,0.5,0.90625,1.0,-0.043788360931395987,-0.8869879561957301,0.234375,0.03125
32,oracle_stable_quality,0.054345924417447886,0.04017750534107016,0.890625,0.4375,1.0,1.0,0.515625,0.953125,1.0,-0.08139886803685319,-0.19673740324573719,0.453125,0.21875
32,oracle_nus_quality,0.06181281733445591,0.03654336795536927,0.890625,0.578125,1.0,1.0,0.6875,0.96875,1.0,-0.07393197511984516,-0.26939414508719295,0.453125,0.359375
33,baseline_first,0.15564131571294054,0.04957731224796532,0.390625,0.21875,0.8125,1.0,0.796875,0.96875,1.0,0.0,0.0,0.0,0.0
33,oracle_min_ehull,0.057993267603241076,0.02039753402787374,0.875,0.515625,1.0,1.0,0.59375,0.921875,1.0,-0.09764804810969946,-0.5885712011604488,0.484375,0.296875
33,oracle_min_rmsd,0.11042275174812465,0.006767033368507603,0.59375,0.25,1.0,1.0,0.609375,0.921875,1.0,-0.0452185639648159,-0.8635054410642173,0.203125,0.03125
33,oracle_stable_quality,0.057993267603241076,0.02039753402787374,0.875,0.515625,1.0,1.0,0.59375,0.921875,1.0,-0.09764804810969946,-0.5885712011604488,0.484375,0.296875
33,oracle_nus_quality,0.06728711875071151,0.027370075961831032,0.875,0.625,1.0,1.0,0.75,0.953125,1.0,-0.08835419696222903,-0.44793142829249855,0.484375,0.40625
34,baseline_first,0.12948935140404466,0.04372721340890135,0.53125,0.328125,0.8125,1.0,0.71875,0.984375,1.0,0.0,0.0,0.0,0.0
34,oracle_min_ehull,0.06775357014320195,0.029134304157837704,0.828125,0.453125,1.0,1.0,0.578125,0.921875,1.0,-0.06173578126084271,-0.3337260281052584,0.296875,0.125
34,oracle_min_rmsd,0.09911482517953171,0.006449292304922351,0.59375,0.234375,1.0,1.0,0.546875,0.9375,1.0,-0.03037452622451295,-0.8525107867127546,0.0625,-0.09375
34,oracle_stable_quality,0.06775357014320195,0.029134304157837704,0.828125,0.453125,1.0,1.0,0.578125,0.921875,1.0,-0.06173578126084271,-0.3337260281052584,0.296875,0.125
34,oracle_nus_quality,0.07321324027341311,0.023045441415920895,0.828125,0.609375,1.0,1.0,0.78125,0.96875,1.0,-0.05627611113063155,-0.47297255829182017,0.296875,0.28125
35,baseline_first,0.1473823289578524,0.0460632903416854,0.40625,0.28125,0.890625,1.0,0.78125,0.96875,1.0,0.0,0.0,0.0,0.0
35,oracle_min_ehull,0.06129260720739853,0.03828901639752936,0.8125,0.453125,0.984375,1.0,0.609375,0.921875,1.0,-0.08608972175045386,-0.16877374339715023,0.40625,0.171875
35,oracle_min_rmsd,0.10551829173975086,0.007668267919907256,0.59375,0.25,0.984375,1.0,0.609375,0.921875,1.0,-0.04186403721810153,-0.833527569067992,0.1875,-0.03125
35,oracle_stable_quality,0.06129260720739853,0.03828901639752936,0.8125,0.453125,0.984375,1.0,0.609375,0.921875,1.0,-0.08608972175045386,-0.16877374339715023,0.40625,0.171875
35,oracle_nus_quality,0.06830800505093863,0.04104856930209213,0.8125,0.609375,0.984375,1.0,0.78125,0.984375,1.0,-0.07907432390691375,-0.10886588870216152,0.40625,0.328125
36,baseline_first,0.15203918390424814,0.044982121812859016,0.421875,0.234375,0.8125,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
36,oracle_min_ehull,0.057625917717340984,0.03445265989096077,0.859375,0.4375,1.0,1.0,0.578125,0.921875,1.0,-0.09441326618690715,-0.2340810414791994,0.4375,0.203125
36,oracle_min_rmsd,0.09615779528021354,0.008717140446020644,0.578125,0.21875,1.0,1.0,0.546875,0.890625,1.0,-0.055881388624034606,-0.8062087759602155,0.15625,-0.015625
36,oracle_stable_quality,0.057625917717340984,0.03445265989096077,0.859375,0.4375,1.0,1.0,0.578125,0.921875,1.0,-0.09441326618690715,-0.2340810414791994,0.4375,0.203125
36,oracle_nus_quality,0.0646839672406722,0.05400804883433094,0.859375,0.578125,1.0,1.0,0.71875,0.953125,1.0,-0.08735521666357594,0.20065587521688877,0.4375,0.34375
37,baseline_first,0.13740088266829859,0.051245983630681974,0.46875,0.296875,0.796875,1.0,0.78125,0.953125,1.0,0.0,0.0,0.0,0.0
37,oracle_min_ehull,0.05807531621241696,0.014528827459736623,0.859375,0.421875,1.0,1.0,0.546875,0.890625,1.0,-0.07932556645588162,-0.7164884654289682,0.390625,0.125
37,oracle_min_rmsd,0.08772819273615183,0.00522173838994693,0.640625,0.203125,1.0,1.0,0.46875,0.890625,1.0,-0.049672689932146755,-0.8981044362895091,0.171875,-0.09375
37,oracle_stable_quality,0.05807531621241696,0.014528827459736623,0.859375,0.421875,1.0,1.0,0.546875,0.890625,1.0,-0.07932556645588162,-0.7164884654289682,0.390625,0.125
37,oracle_nus_quality,0.06857928011675116,0.04213415471412038,0.859375,0.65625,1.0,1.0,0.796875,0.96875,1.0,-0.06882160255154743,-0.177805718048627,0.390625,0.359375
38,baseline_first,0.14093135969756143,0.06413815995126851,0.40625,0.3125,0.859375,1.0,0.828125,0.96875,1.0,0.0,0.0,0.0,0.0
38,oracle_min_ehull,0.059992083546668934,0.023961439273642963,0.84375,0.4375,1.0,1.0,0.578125,0.90625,1.0,-0.0809392761508925,-0.6264090006347451,0.4375,0.125
38,oracle_min_rmsd,0.10175419484010648,0.006801525561674895,0.578125,0.1875,1.0,1.0,0.5625,0.890625,1.0,-0.039177164857454955,-0.8939550874730017,0.171875,-0.125
38,oracle_stable_quality,0.059992083546668934,0.023961439273642963,0.84375,0.4375,1.0,1.0,0.578125,0.90625,1.0,-0.0809392761508925,-0.6264090006347451,0.4375,0.125
38,oracle_nus_quality,0.06697861446933079,0.03169350187433591,0.84375,0.609375,1.0,1.0,0.78125,0.9375,1.0,-0.07395274522823064,-0.5058557667008798,0.4375,0.296875
39,baseline_first,0.15706618034443898,0.07732554054597239,0.40625,0.203125,0.84375,1.0,0.765625,0.9375,1.0,0.0,0.0,0.0,0.0
39,oracle_min_ehull,0.05704922469679581,0.024316239022900556,0.859375,0.421875,1.0,1.0,0.53125,0.921875,1.0,-0.10001695564764317,-0.6855341863605362,0.453125,0.21875
39,oracle_min_rmsd,0.09632828945164196,0.005538632398369281,0.65625,0.265625,1.0,1.0,0.5625,0.921875,1.0,-0.06073789089279702,-0.9283725356555846,0.25,0.0625
39,oracle_stable_quality,0.05704922469679581,0.024316239022900556,0.859375,0.421875,1.0,1.0,0.53125,0.921875,1.0,-0.10001695564764317,-0.6855341863605362,0.453125,0.21875
39,oracle_nus_quality,0.06625376065204883,0.04443368222711886,0.859375,0.625,1.0,1.0,0.765625,0.96875,1.0,-0.09081241969239015,-0.4253686180091857,0.453125,0.421875
40,baseline_first,0.12202340381376009,0.03858410354785071,0.421875,0.1875,0.875,1.0,0.671875,0.953125,1.0,0.0,0.0,0.0,0.0
40,oracle_min_ehull,0.06605556269754168,0.04319345123316806,0.8125,0.453125,1.0,1.0,0.59375,0.921875,1.0,-0.055967841116218414,0.11946235007380679,0.390625,0.265625
40,oracle_min_rmsd,0.10139908240593139,0.007836395867357446,0.625,0.296875,1.0,1.0,0.59375,0.90625,1.0,-0.020624321407828702,-0.7969009217062926,0.203125,0.109375
40,oracle_stable_quality,0.06605556269754168,0.04319345123316806,0.8125,0.453125,1.0,1.0,0.59375,0.921875,1.0,-0.055967841116218414,0.11946235007380679,0.390625,0.265625
40,oracle_nus_quality,0.08037481076885981,0.0733256601799767,0.8125,0.65625,1.0,1.0,0.859375,0.96875,1.0,-0.041648593044900276,0.9004111392413374,0.390625,0.46875
41,baseline_first,0.15183730107083476,0.057623289115936525,0.390625,0.1875,0.875,1.0,0.703125,0.9375,1.0,0.0,0.0,0.0,0.0
41,oracle_min_ehull,0.05534516911000683,0.011259759211814702,0.84375,0.375,1.0,1.0,0.484375,0.921875,1.0,-0.09649213196082793,-0.8045970755129863,0.453125,0.1875
41,oracle_min_rmsd,0.09061190131576237,0.0053489172064285755,0.625,0.234375,1.0,1.0,0.546875,0.90625,1.0,-0.06122539975507239,-0.9071743857649865,0.234375,0.046875
41,oracle_stable_quality,0.05534516911000683,0.011259759211814702,0.84375,0.375,1.0,1.0,0.484375,0.921875,1.0,-0.09649213196082793,-0.8045970755129863,0.453125,0.1875
41,oracle_nus_quality,0.065278602528545,0.018169112106821234,0.84375,0.5625,1.0,1.0,0.703125,0.96875,1.0,-0.08655869854228976,-0.6846915130050029,0.453125,0.375
42,baseline_first,0.12780530550026653,0.04564293044084092,0.40625,0.21875,0.8125,1.0,0.671875,0.9375,1.0,0.0,0.0,0.0,0.0
42,oracle_min_ehull,0.059424112884432626,0.042087868811494025,0.859375,0.421875,1.0,1.0,0.546875,0.9375,1.0,-0.0683811926158339,-0.0778885491139687,0.453125,0.203125
42,oracle_min_rmsd,0.09311058698899938,0.0044768395689788205,0.640625,0.25,1.0,1.0,0.53125,0.90625,1.0,-0.03469471851126715,-0.9019160355012399,0.234375,0.03125
42,oracle_stable_quality,0.059424112884432626,0.042087868811494025,0.859375,0.421875,1.0,1.0,0.546875,0.9375,1.0,-0.0683811926158339,-0.0778885491139687,0.453125,0.203125
42,oracle_nus_quality,0.06374106535120494,0.04439858986410787,0.859375,0.578125,1.0,1.0,0.734375,0.96875,1.0,-0.06406424014906159,-0.02726250406611974,0.453125,0.359375
43,baseline_first,0.14318131199930223,0.06764360206385553,0.453125,0.21875,0.859375,1.0,0.71875,0.90625,1.0,0.0,0.0,0.0,0.0
43,oracle_min_ehull,0.06253677136479485,0.04951604783818851,0.84375,0.453125,1.0,1.0,0.59375,0.921875,1.0,-0.08064454063450738,-0.2679862348039156,0.390625,0.234375
43,oracle_min_rmsd,0.10093849556062251,0.007423907078751669,0.578125,0.234375,1.0,1.0,0.5625,0.9375,1.0,-0.04224281643867972,-0.8902496784286634,0.125,0.015625
43,oracle_stable_quality,0.06253677136479485,0.04951604783818851,0.84375,0.453125,1.0,1.0,0.59375,0.921875,1.0,-0.08064454063450738,-0.2679862348039156,0.390625,0.234375
43,oracle_nus_quality,0.06699252845313845,0.07840255289364592,0.84375,0.5625,1.0,1.0,0.71875,0.953125,1.0,-0.07618878354616378,0.15905348771394445,0.390625,0.34375
44,baseline_first,0.1376965639718462,0.07141744785444967,0.453125,0.265625,0.875,1.0,0.734375,0.953125,1.0,0.0,0.0,0.0,0.0
44,oracle_min_ehull,0.06520803390267088,0.045504539039900274,0.859375,0.5,1.0,1.0,0.625,0.921875,1.0,-0.07248853006917533,-0.36283722805889784,0.40625,0.234375
44,oracle_min_rmsd,0.09628560223949545,0.010994161564041044,0.640625,0.3125,1.0,1.0,0.609375,0.921875,1.0,-0.04141096173235076,-0.8460577646733136,0.1875,0.046875
44,oracle_stable_quality,0.06520803390267088,0.045504539039900274,0.859375,0.5,1.0,1.0,0.625,0.921875,1.0,-0.07248853006917533,-0.36283722805889784,0.40625,0.234375
44,oracle_nus_quality,0.0711961289449359,0.05231199734581979,0.859375,0.671875,1.0,1.0,0.8125,0.984375,1.0,-0.0665004350269103,-0.2675179677040156,0.40625,0.40625
45,baseline_first,0.14455334890384772,0.11926888845323658,0.375,0.171875,0.875,1.0,0.71875,0.96875,1.0,0.0,0.0,0.0,0.0
45,oracle_min_ehull,0.056791080224968093,0.028484154903826706,0.859375,0.375,1.0,1.0,0.46875,0.90625,1.0,-0.08776226867887962,-0.7611769903012479,0.484375,0.203125
45,oracle_min_rmsd,0.10892058567516383,0.006687608575969273,0.59375,0.203125,1.0,1.0,0.5,0.90625,1.0,-0.03563276322868389,-0.9439283063446057,0.21875,0.03125
45,oracle_stable_quality,0.056791080224968093,0.028484154903826706,0.859375,0.375,1.0,1.0,0.46875,0.90625,1.0,-0.08776226867887962,-0.7611769903012479,0.484375,0.203125
45,oracle_nus_quality,0.06657756069164936,0.04497009031233442,0.859375,0.59375,1.0,1.0,0.734375,0.953125,1.0,-0.07797578821219836,-0.6229520464595721,0.484375,0.421875
46,baseline_first,0.1313910810256959,0.07257929078268226,0.546875,0.265625,0.90625,1.0,0.71875,0.96875,1.0,0.0,0.0,0.0,0.0
46,oracle_min_ehull,0.06288100429389336,0.06140159451499555,0.828125,0.453125,1.0,1.0,0.609375,0.921875,1.0,-0.06851007673180255,-0.15400668905893689,0.28125,0.1875
46,oracle_min_rmsd,0.10932015308527118,0.007647832358458883,0.53125,0.171875,1.0,1.0,0.515625,0.875,1.0,-0.02207092794042473,-0.8946278990055426,-0.015625,-0.09375
46,oracle_stable_quality,0.06288100429389336,0.06140159451499555,0.828125,0.453125,1.0,1.0,0.609375,0.921875,1.0,-0.06851007673180255,-0.15400668905893689,0.28125,0.1875
46,oracle_nus_quality,0.07057543038446686,0.06786997781906051,0.828125,0.609375,1.0,1.0,0.78125,0.96875,1.0,-0.060815650641229055,-0.0648850782755983,0.28125,0.34375
47,baseline_first,0.13390581000287002,0.04159179082137325,0.5,0.25,0.90625,1.0,0.71875,0.9375,1.0,0.0,0.0,0.0,0.0
47,oracle_min_ehull,0.05860287407417792,0.02521297931972321,0.890625,0.46875,1.0,1.0,0.578125,0.9375,1.0,-0.07530293592869211,-0.3937991410851507,0.390625,0.21875
47,oracle_min_rmsd,0.1014047189007438,0.0073986601951867015,0.625,0.25,1.0,1.0,0.5625,0.90625,1.0,-0.03250109110212622,-0.8221124878473695,0.125,0.0
47,oracle_stable_quality,0.05860287407417792,0.02521297931972321,0.890625,0.46875,1.0,1.0,0.578125,0.9375,1.0,-0.07530293592869211,-0.3937991410851507,0.390625,0.21875
47,oracle_nus_quality,0.06360144401815415,0.03207332438481201,0.890625,0.609375,1.0,1.0,0.71875,0.96875,1.0,-0.07030436598471587,-0.2288544505679202,0.390625,0.359375
48,baseline_first,0.14639349011426211,0.08119700397757411,0.40625,0.296875,0.84375,1.0,0.8125,0.984375,1.0,0.0,0.0,0.0,0.0
48,oracle_min_ehull,0.06295619468668888,0.023203362677668253,0.84375,0.46875,1.0,1.0,0.625,0.921875,1.0,-0.08343729542757324,-0.7142337581313121,0.4375,0.171875
48,oracle_min_rmsd,0.10827795041995499,0.005589388669722196,0.5625,0.25,1.0,1.0,0.640625,0.953125,1.0,-0.03811553969430713,-0.9311626242851776,0.15625,-0.046875
48,oracle_stable_quality,0.06295619468668888,0.023203362677668253,0.84375,0.46875,1.0,1.0,0.625,0.921875,1.0,-0.08343729542757324,-0.7142337581313121,0.4375,0.171875
48,oracle_nus_quality,0.06945285875504581,0.04213050586481366,0.84375,0.65625,1.0,1.0,0.8125,0.953125,1.0,-0.0769406313592163,-0.48113226103207296,0.4375,0.359375
49,baseline_first,0.16052432303296238,0.0375912088677014,0.359375,0.21875,0.90625,1.0,0.75,0.953125,1.0,0.0,0.0,0.0,0.0
49,oracle_min_ehull,0.05730549010253051,0.023525858531347043,0.90625,0.4375,1.0,1.0,0.5,0.921875,1.0,-0.10321883293043187,-0.3741659489019358,0.546875,0.21875
49,oracle_min_rmsd,0.09544641606715808,0.005653667840219907,0.640625,0.28125,1.0,1.0,0.546875,0.921875,1.0,-0.0650779069658043,-0.8496013293927992,0.28125,0.0625
49,oracle_stable_quality,0.05730549010253051,0.023525858531347043,0.90625,0.4375,1.0,1.0,0.5,0.921875,1.0,-0.10321883293043187,-0.3741659489019358,0.546875,0.21875
49,oracle_nus_quality,0.06306481214491727,0.015570712833550377,0.90625,0.578125,1.0,1.0,0.671875,0.9375,1.0,-0.09745951088804511,-0.5857884515406252,0.546875,0.359375
50,baseline_first,0.1480978581127263,0.07757228408403205,0.328125,0.203125,0.890625,1.0,0.78125,0.96875,1.0,0.0,0.0,0.0,0.0
50,oracle_min_ehull,0.05753631816529373,0.027203140321666194,0.890625,0.46875,1.0,1.0,0.578125,0.90625,1.0,-0.09056153994743257,-0.6493188173729971,0.5625,0.265625
50,oracle_min_rmsd,0.09019970386722914,0.007377511760892624,0.671875,0.28125,1.0,1.0,0.515625,0.921875,1.0,-0.05789815424549716,-0.9048950040854701,0.34375,0.078125
50,oracle_stable_quality,0.05753631816529373,0.027203140321666194,0.890625,0.46875,1.0,1.0,0.578125,0.90625,1.0,-0.09056153994743257,-0.6493188173729971,0.5625,0.265625
50,oracle_nus_quality,0.06281574139908,0.030504135826039863,0.890625,0.625,1.0,1.0,0.75,0.9375,1.0,-0.0852821167136463,-0.6067650168326162,0.5625,0.421875
51,baseline_first,0.1572533934366388,0.061181732430774155,0.390625,0.203125,0.875,1.0,0.734375,0.953125,1.0,0.0,0.0,0.0,0.0
51,oracle_min_ehull,0.052597950917684246,0.023136257389313297,0.890625,0.46875,0.984375,1.0,0.59375,0.9375,1.0,-0.10465544251895456,-0.6218437028488613,0.5,0.265625
51,oracle_min_rmsd,0.09722952748969291,0.007664602737613767,0.625,0.265625,0.984375,1.0,0.578125,0.953125,1.0,-0.06002386594694589,-0.8747239995813112,0.234375,0.0625
51,oracle_stable_quality,0.052597950917684246,0.023136257389313297,0.890625,0.46875,0.984375,1.0,0.59375,0.9375,1.0,-0.10465544251895456,-0.6218437028488613,0.5,0.265625
51,oracle_nus_quality,0.061890392991400575,0.030323795288832545,0.890625,0.703125,0.984375,1.0,0.8125,0.984375,1.0,-0.09536300044523822,-0.5043652069979665,0.5,0.5
52,baseline_first,0.13632743400155395,0.04919392327375515,0.421875,0.25,0.75,1.0,0.734375,0.96875,1.0,0.0,0.0,0.0,0.0
52,oracle_min_ehull,0.05952819524741575,0.031011978732697825,0.859375,0.46875,1.0,1.0,0.609375,0.921875,1.0,-0.0767992387541382,-0.36959736754229056,0.4375,0.21875
52,oracle_min_rmsd,0.09244099686292516,0.006508708124834982,0.609375,0.28125,1.0,1.0,0.5625,0.953125,1.0,-0.04388643713862879,-0.8676928431055353,0.1875,0.03125
52,oracle_stable_quality,0.05952819524741575,0.031011978732697825,0.859375,0.46875,1.0,1.0,0.609375,0.921875,1.0,-0.0767992387541382,-0.36959736754229056,0.4375,0.21875
52,oracle_nus_quality,0.06750336520587201,0.043145207727113194,0.859375,0.625,1.0,1.0,0.78125,0.96875,1.0,-0.06882406879568194,-0.12295655934945393,0.4375,0.375
53,baseline_first,0.12754813121550349,0.04637856401997299,0.5,0.21875,0.8125,1.0,0.65625,0.96875,1.0,0.0,0.0,0.0,0.0
53,oracle_min_ehull,0.055112176669984546,0.023165057474702624,0.890625,0.421875,1.0,1.0,0.5,0.90625,1.0,-0.07243595454551893,-0.5005223218052512,0.390625,0.203125
53,oracle_min_rmsd,0.09902924453869433,0.004548671003004424,0.625,0.25,1.0,1.0,0.515625,0.90625,1.0,-0.028518886676809158,-0.9019229875024692,0.125,0.03125
53,oracle_stable_quality,0.055112176669984546,0.023165057474702624,0.890625,0.421875,1.0,1.0,0.5,0.90625,1.0,-0.07243595454551893,-0.5005223218052512,0.390625,0.203125
53,oracle_nus_quality,0.06377211127333175,0.020291011758380023,0.890625,0.59375,1.0,1.0,0.703125,0.9375,1.0,-0.06377601994217173,-0.5624915909504729,0.390625,0.375
54,baseline_first,0.13133287690549356,0.08819070904994222,0.40625,0.171875,0.8125,1.0,0.71875,0.9375,1.0,0.0,0.0,0.0,0.0
54,oracle_min_ehull,0.06860780378758108,0.029139529008058045,0.859375,0.453125,1.0,1.0,0.578125,0.90625,1.0,-0.06272507311791248,-0.6695850467473123,0.453125,0.28125
54,oracle_min_rmsd,0.0998355947562195,0.012107132553688345,0.65625,0.265625,1.0,1.0,0.5625,0.90625,1.0,-0.03149728214927405,-0.8627164620387381,0.25,0.09375
54,oracle_stable_quality,0.06860780378758108,0.029139529008058045,0.859375,0.453125,1.0,1.0,0.578125,0.90625,1.0,-0.06272507311791248,-0.6695850467473123,0.453125,0.28125
54,oracle_nus_quality,0.07655891288411287,0.049765769156328785,0.859375,0.59375,1.0,1.0,0.734375,0.9375,1.0,-0.05477396402138068,-0.4357028116403222,0.453125,0.421875
55,baseline_first,0.162113572333633,0.06547402606558095,0.375,0.265625,0.875,1.0,0.796875,0.953125,1.0,0.0,0.0,0.0,0.0
55,oracle_min_ehull,0.06754982985406788,0.028930610350802594,0.8125,0.4375,1.0,1.0,0.578125,0.953125,1.0,-0.09456374247956512,-0.5581360718245012,0.4375,0.171875
55,oracle_min_rmsd,0.10827031242922561,0.008298553546570941,0.515625,0.1875,1.0,1.0,0.5625,0.953125,1.0,-0.05384325990440739,-0.8732542651606786,0.140625,-0.078125
55,oracle_stable_quality,0.06754982985406788,0.028930610350802594,0.8125,0.4375,1.0,1.0,0.578125,0.953125,1.0,-0.09456374247956512,-0.5581360718245012,0.4375,0.171875
55,oracle_nus_quality,0.07561119121853062,0.03802586013607258,0.8125,0.59375,1.0,1.0,0.78125,0.984375,1.0,-0.08650238111510238,-0.4192222103772171,0.4375,0.328125
56,baseline_first,0.1291253901679228,0.07879310172944286,0.453125,0.28125,0.90625,1.0,0.71875,0.90625,1.0,0.0,0.0,0.0,0.0
56,oracle_min_ehull,0.05839083192486235,0.021574610536647255,0.84375,0.46875,1.0,1.0,0.609375,0.9375,1.0,-0.07073455824306044,-0.7261865561438432,0.390625,0.1875
56,oracle_min_rmsd,0.09773779667777116,0.008186695554895415,0.546875,0.21875,1.0,1.0,0.546875,0.9375,1.0,-0.03138759349015163,-0.8960988287654087,0.09375,-0.0625
56,oracle_stable_quality,0.05839083192486235,0.021574610536647255,0.84375,0.46875,1.0,1.0,0.609375,0.9375,1.0,-0.07073455824306044,-0.7261865561438432,0.390625,0.1875
56,oracle_nus_quality,0.06569633591393287,0.04561932985035598,0.84375,0.59375,1.0,1.0,0.75,0.953125,1.0,-0.06342905425398992,-0.42102380983804744,0.390625,0.3125
57,baseline_first,0.1396142364826608,0.0813350504262679,0.4375,0.203125,0.828125,1.0,0.6875,0.9375,1.0,0.0,0.0,0.0,0.0
57,oracle_min_ehull,0.058771336890668616,0.014811630361916597,0.875,0.421875,1.0,1.0,0.546875,0.9375,1.0,-0.08084289959199219,-0.8178936352250291,0.4375,0.21875
57,oracle_min_rmsd,0.09337707598761502,0.005743393127480418,0.609375,0.25,1.0,1.0,0.5625,0.921875,1.0,-0.04623716049504578,-0.9293860015161983,0.171875,0.046875
