seed,gate_confidence,gate_on,c0_max_force,e3g_max_force,force_gain,spearman_rho,spearman_p
40220,0.9489362462849236,True,0.0645420337803509,0.0447407328179764,0.019801300962374493,0.37542200732433045,5.440778131205153e-10
40221,0.9898507688859782,True,0.532591655391055,0.4029106662993334,0.1296809890917216,0.37542200732433045,5.440778131205153e-10
40222,0.8852909949405975,True,0.0222802950309019,0.0219632218849846,0.0003170731459173001,0.37542200732433045,5.440778131205153e-10
40223,0.717670327696942,True,0.2188763707648937,0.1896745253271385,0.029201845437755197,0.37542200732433045,5.440778131205153e-10
40224,0.9908672894761044,True,1.2020283455451688,1.1065340358753144,0.0954943096698544,0.37542200732433045,5.440778131205153e-10
40225,0.4725838858775794,False,0.1366922913369791,0.1366919926250903,2.9871188880759014e-07,0.37542200732433045,5.440778131205153e-10
40226,0.0108484109779352,False,0.1130487741552612,0.1130489724750158,-1.9831975460460338e-07,0.37542200732433045,5.440778131205153e-10
40227,0.7476699627917642,True,0.1310190800872774,0.109244073865751,0.021775006221526394,0.37542200732433045,5.440778131205153e-10
40228,0.1259757789704584,False,0.0795626624652637,0.0795626512116577,1.1253605991523585e-08,0.37542200732433045,5.440778131205153e-10
40229,0.5251018514365431,True,0.0766026849844286,0.0579581385424643,0.018644546441964296,0.37542200732433045,5.440778131205153e-10
40230,0.9434626156598028,True,0.0786109844574331,0.0567001802612793,0.0219108041961538,0.37542200732433045,5.440778131205153e-10
40231,0.6213256817228404,True,0.2383067237298414,0.293075876255925,-0.05476915252608361,0.37542200732433045,5.440778131205153e-10
40232,0.4837190766760506,False,0.0070695916781604,0.0070695515067133,4.017144710020265e-08,0.37542200732433045,5.440778131205153e-10
40233,0.329968533485277,False,1.4484800184487652,1.4484792650449103,7.534038548584476e-07,0.37542200732433045,5.440778131205153e-10
40234,0.6644150368552947,True,0.6605568603018375,0.6066878141904842,0.053869046111353236,0.37542200732433045,5.440778131205153e-10
40235,0.6357216651860693,True,0.1340026422542919,0.1221949047459471,0.011807737508344796,0.37542200732433045,5.440778131205153e-10
40236,0.9797341579008352,True,0.0840594465087722,0.0960603452429268,-0.012000898734154594,0.37542200732433045,5.440778131205153e-10
40237,0.1447585248955241,False,0.0845207469054384,0.0845208814530641,-1.345476257075262e-07,0.37542200732433045,5.440778131205153e-10
40238,0.5788971956555734,True,0.2513121801006647,0.2576719117177576,-0.006359731617092912,0.37542200732433045,5.440778131205153e-10
40239,0.9494111007263522,True,0.005977614945568,0.006715446390868,-0.0007378314453000004,0.37542200732433045,5.440778131205153e-10
40240,0.8991303243890163,True,0.1761460806337993,0.1854058866931024,-0.0092598060593031,0.37542200732433045,5.440778131205153e-10
40241,0.7338964201574887,True,0.0630447171911198,0.0623692491367637,0.0006754680543561015,0.37542200732433045,5.440778131205153e-10
40242,0.932755522717834,True,0.3313081760150632,0.2955283489574227,0.03577982705764049,0.37542200732433045,5.440778131205153e-10
40243,0.8568354154761293,True,0.2551472095285133,0.2556030777311477,-0.00045586820263443517,0.37542200732433045,5.440778131205153e-10
40244,0.4214912807737663,False,0.2542022681023864,0.2542025660810728,-2.9797868639214187e-07,0.37542200732433045,5.440778131205153e-10
40245,0.6898016524469641,True,0.209078285699466,0.237812396953904,-0.028734111254438005,0.37542200732433045,5.440778131205153e-10
40246,0.7789284456326504,True,0.0630163161900366,0.0532914240585119,0.0097248921315247,0.37542200732433045,5.440778131205153e-10
40247,0.2379537012568533,False,0.3329130587247922,0.3329131211662023,-6.244141009803528e-08,0.37542200732433045,5.440778131205153e-10
40248,0.8991212722130671,True,0.0945710243756849,0.0734512033954581,0.0211198209802268,0.37542200732433045,5.440778131205153e-10
40249,0.3384704413639371,False,0.1089507988459241,0.1089513540589518,-5.55213027705892e-07,0.37542200732433045,5.440778131205153e-10
40250,0.7303154670755452,True,0.0291433093192185,0.0196565318234861,0.009486777495732401,0.37542200732433045,5.440778131205153e-10
40251,0.3328424456439927,False,0.4103076455420883,0.4103079625171128,-3.169750245057834e-07,0.37542200732433045,5.440778131205153e-10
40252,0.6570353242392459,True,0.260568808412037,0.2908505166434082,-0.030281708231371218,0.37542200732433045,5.440778131205153e-10
40253,0.7480167798093937,True,0.0707549873991683,0.0679713236105816,0.0027836637885867016,0.37542200732433045,5.440778131205153e-10
40254,0.3907743079117586,False,0.0289642318878301,0.0289637140116646,5.178761654997532e-07,0.37542200732433045,5.440778131205153e-10
40255,0.0846536265991769,False,0.0151941456666521,0.0151941740422616,-2.8375609499239896e-08,0.37542200732433045,5.440778131205153e-10
