method,seed,formula,num_atoms,relaxation_steps,e_hull,stable,nus,novel,unique,rmsd,force_mean,force_max,streak_mean,streak_p95,streak_max,periodic_exact_calls
V3_AnchorK16,68006,EuMnO3,5,7,0.0625104848671878,1.0,0.0,0.0,1.0,0.0012759051186770117,0.018490557137304086,0.039555973352434395,15.69047619047619,16.0,16,41
V3_AnchorK16,68007,Eu3Tb,4,14,0.12051751200927718,0.0,0.0,0.0,1.0,0.00830897622648036,0.029747942567718268,0.05727115627445022,15.69047619047619,16.0,16,41
V3_AnchorK16,68008,FFe3Li3O5,12,57,0.10265017925944253,0.0,0.0,1.0,1.0,0.03215579294264559,0.13377470111032558,0.2518863297635036,10.39344262295082,16.0,16,28
V3_AnchorK16,68009,CCo2EuSi2,6,21,0.2607858883935519,0.0,0.0,1.0,1.0,0.015277076748907352,0.10423664733003862,0.28555289003570056,13.306122448979592,16.0,16,34
V3_AnchorK16,68010,CaEuHo,3,1,0.09439985621744729,1.0,0.0,0.0,1.0,0.0009296215233431899,0.024302263791078926,0.03635853271660313,15.69047619047619,16.0,16,41
V3_AnchorK16,68011,CdEu2In,4,16,0.02452674849731462,1.0,0.0,0.0,1.0,0.0014565090601616837,0.00448247508363572,0.007576844407924713,15.69047619047619,16.0,16,41
V3_AnchorK16,68012,Co3Eu3P3,9,21,0.17320963532812428,0.0,0.0,1.0,1.0,0.007712298055757856,0.060387035869939557,0.1217049072746317,6.813953488372093,16.0,16,17
V3_AnchorK16,68013,B2Fe12Mn2,16,44,0.1729164589355463,0.0,0.0,1.0,1.0,0.036642005987056664,0.2333704329954619,0.42364495159015336,3.830357142857143,16.0,16,11
V3_AnchorK16,68014,Cu2Fe7Pt3,12,37,0.20399653872938384,0.0,0.0,1.0,1.0,0.021697071428017932,0.12657473443346737,0.25978582195649186,9.068181818181818,16.0,16,17
V3_AnchorK16,68015,H8EuFe2Mn,12,18,0.08125002065917908,1.0,1.0,1.0,1.0,0.03188906080229592,0.09258484095699826,0.24693714924522375,7.2,16.0,16,22
V3_AnchorK16,68016,Co4Fe2Ni3,9,12,0.06942745338650447,1.0,1.0,1.0,1.0,0.00961589312920081,0.06935624477550745,0.11666726873546239,4.569230769230769,16.0,16,9
V3_AnchorK16,68017,HAuMnNi2,5,6,0.08192504433886505,1.0,0.0,0.0,1.0,0.0005965290427018351,0.004864184312310384,0.009955658742408762,14.931818181818182,16.0,16,38
V3_AnchorK16,68018,Fe2MnNiO4,8,44,0.281481304343262,0.0,0.0,1.0,1.0,0.049265467377614475,0.2761420898448321,0.6320226011012812,8.642857142857142,16.0,16,24
V3_AnchorK16,68019,EuYZn2,4,6,0.012234466375732111,1.0,0.0,0.0,1.0,0.003640057261250742,0.008340202983282492,0.01574181981311246,15.69047619047619,16.0,16,41
V3_AnchorK16,68020,Fe2Ir3Ni4,9,23,0.05878299192346503,1.0,1.0,1.0,1.0,0.036953698501435026,0.11003076950321687,0.3206881740374012,5.606060606060606,16.0,16,15
V3_AnchorK16,68021,Eu2Fe4O12SrW,20,116,0.08598049440950462,1.0,1.0,1.0,1.0,0.03773580427376275,0.26609066440926604,0.6193882569762131,8.356164383561644,16.0,16,26
V3_AnchorK16,68022,Fe4Ni7Pt,12,20,0.044160132171222166,1.0,1.0,1.0,1.0,0.010544034942721364,0.07730411961941651,0.13946899614776362,6.253333333333333,16.0,16,21
V3_AnchorK16,68023,As4Fe8,12,105,0.22114259975260353,0.0,0.0,1.0,1.0,0.10490618702417354,0.15890637676002003,0.2846561443065415,5.206896551724138,16.0,16,14
V3_AnchorK16,68024,Co6LiP2,9,29,0.44240299339741007,0.0,0.0,1.0,1.0,0.005852522196010463,0.21608858978250126,0.8346555214729904,7.235294117647059,16.0,16,21
V3_AnchorK16,68025,Eu2Mn2O6,10,26,0.08793086450586074,1.0,1.0,1.0,1.0,0.011854023230607517,0.11116073645339672,0.25099597704847304,14.577777777777778,16.0,16,37
V3_AnchorK16,68026,Cr3Fe4GdO12,20,69,0.1516540195234377,0.0,0.0,1.0,1.0,0.030613859129804424,0.3297223650649944,0.5122459109035574,7.411764705882353,16.0,16,23
V3_AnchorK16,68027,Eu4Ge4Zn2,10,35,0.12080492347851113,0.0,0.0,1.0,1.0,0.024680433064173748,0.0646394901077196,0.14071050206237096,6.868421052631579,16.0,16,22
V3_AnchorK16,68028,Gd2MgMoO6,10,21,0.05294310210742026,1.0,1.0,1.0,1.0,0.002508972844391199,0.10823615206784805,0.17519641961030996,10.779661016949152,16.0,16,33
V3_AnchorK16,68029,Co2FeMn,4,3,0.040230873371582376,1.0,0.0,0.0,1.0,0.0011292625622066359,0.00782130170772501,0.013468948314775731,15.666666666666666,16.0,16,39
V3_AnchorK16,68030,H2Eu6Ga2,10,24,0.06162861960546895,1.0,1.0,1.0,1.0,0.010475081967259214,0.03202271670248067,0.0847939560062066,7.684931506849315,16.0,16,24
V3_AnchorK16,68031,Eu4Ge4,8,33,0.02077290653076247,1.0,0.0,0.0,1.0,0.017846397469242926,0.09491662503175272,0.13862120187045487,15.666666666666666,16.0,16,40
